MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,BEWTP,BWART,BUDAT,MENGE,BPMNG,DMBTR,WRBTR,WAERS,WESBS,BPWES,SHKZG,ELIKZ,CPUDT,MATNR,WERKS,ERNAM
100,4500000401,00020,0,6,2024,5100000401,0001,U,,2024-08-15,86.0,86.0,10955.54,10955.54,USD,0,0,H,,2024-08-15,MAT00013,P001,FINANCE01
100,4500000402,00010,0,1,2024,5000000936,0001,E,101,2024-05-11,62.0,62.0,10428.4,10428.4,USD,62.0,62.0,S,,2024-05-11,MAT00001,P001,BUYER02
100,4500000402,00010,0,6,2024,5100000402,0001,U,,2024-05-20,62.0,62.0,10428.4,10428.4,USD,0,0,H,,2024-05-20,MAT00001,P001,FINANCE02
100,4500000403,00010,0,1,2024,5000000938,0001,E,101,2024-09-18,432.0,432.0,163723.68,163723.68,USD,432.0,432.0,S,,2024-09-18,MAT00005,P002,BUYER02
100,4500000403,00010,0,6,2024,5100000403,0001,U,,2024-10-07,432.0,432.0,163723.68,163723.68,USD,0,0,H,,2024-10-07,MAT00005,P002,FINANCE01
100,4500000404,00010,0,1,2024,5000000940,0001,E,101,2024-07-10,429.0,429.0,150377.37,150377.37,USD,429.0,429.0,S,,2024-07-10,MAT00012,P002,SALEUSER1
100,4500000404,00010,0,6,2024,5100000404,0001,U,,2024-07-13,429.0,429.0,150377.37,150377.37,USD,0,0,H,,2024-07-13,MAT00012,P002,FINANCE01
100,4500000405,00010,0,1,2024,5000000942,0001,E,101,2024-09-25,257.0,257.0,117685.44,117685.44,USD,257.0,257.0,S,,2024-09-25,MAT00023,P003,WHOUSE02
100,4500000405,00010,0,6,2024,5100000405,0001,U,,2024-10-14,257.0,257.0,138890.51,138890.51,USD,0,0,H,,2024-10-14,MAT00023,P003,FINANCE01
100,4500000406,00010,0,1,2024,5000000944,0001,E,101,2024-09-26,243.0,243.0,65641.59,65641.59,USD,243.0,243.0,S,,2024-09-26,MAT00001,P003,FINANCE01
100,4500000406,00010,0,6,2024,5100000406,0001,U,,2024-10-01,243.0,243.0,65641.59,65641.59,USD,0,0,H,,2024-10-01,MAT00001,P003,FINANCE02
100,4500000407,00010,0,1,2024,5000000946,0001,E,101,2024-09-01,154.0,154.0,31927.28,31927.28,USD,154.0,154.0,S,,2024-09-01,MAT00021,P002,WHOUSE01
100,4500000407,00010,0,6,2024,5100000407,0001,U,,2024-09-07,154.0,154.0,31927.28,31927.28,USD,0,0,H,,2024-09-07,MAT00021,P002,FINANCE01
100,4500000408,00010,0,1,2024,5000000948,0001,E,101,2024-09-08,118.0,118.0,48827.22,48827.22,USD,118.0,118.0,S,,2024-09-08,MAT00008,P003,BUYER03
100,4500000408,00010,0,6,2024,5100000408,0001,U,,2024-09-17,118.0,118.0,48827.22,48827.22,USD,0,0,H,,2024-09-17,MAT00008,P003,FINANCE02
100,4500000409,00010,0,1,2024,5000000950,0001,E,101,2024-06-13,44.0,44.0,4479.2,4479.2,USD,44.0,44.0,S,,2024-06-13,MAT00023,P002,WHOUSE02
100,4500000409,00010,0,6,2024,5100000409,0001,U,,2024-06-29,44.0,44.0,4479.2,4479.2,USD,0,0,H,,2024-06-29,MAT00023,P002,FINANCE02
100,4500000409,00020,0,1,2024,5000000952,0001,E,101,2024-06-13,171.0,171.0,41323.86,41323.86,USD,171.0,171.0,S,,2024-06-13,MAT00013,P002,FINANCE02
100,4500000409,00020,0,6,2024,5100000409,0001,U,,2024-06-16,171.0,171.0,41323.86,41323.86,USD,0,0,H,,2024-06-16,MAT00013,P002,FINANCE02
100,4500000410,00010,0,1,2024,5000000954,0001,E,101,2024-03-30,371.0,371.0,85990.38,85990.38,USD,371.0,371.0,S,,2024-03-30,MAT00005,P003,WHOUSE02
100,4500000410,00010,0,6,2024,5100000410,0001,U,,2024-04-10,371.0,371.0,85990.38,85990.38,USD,0,0,H,,2024-04-10,MAT00005,P003,FINANCE02
100,4500000411,00010,0,1,2024,5000000956,0001,E,101,2024-11-22,82.0,82.0,17306.92,17306.92,USD,82.0,82.0,S,,2024-11-22,MAT00022,P002,WHOUSE02
100,4500000411,00010,0,6,2024,5100000411,0001,U,,2024-11-25,82.0,82.0,17306.92,17306.92,USD,0,0,H,,2024-11-25,MAT00022,P002,FINANCE01
100,4500000412,00010,0,1,2024,5000000958,0001,E,101,2024-05-22,299.0,299.0,141480.82,141480.82,USD,299.0,299.0,S,,2024-05-22,MAT00017,P002,SALEUSER1
100,4500000412,00010,0,6,2024,5100000412,0001,U,,2024-05-26,299.0,299.0,141480.82,141480.82,USD,0,0,H,,2024-05-26,MAT00017,P002,FINANCE02
100,4500000413,00010,0,6,2024,5100000413,0001,U,,2024-05-23,336.0,336.0,53353.44,53353.44,USD,0,0,H,,2024-05-23,MAT00015,P002,FINANCE01
100,4500000413,00020,0,6,2024,5100000413,0001,U,,2024-05-14,100.0,100.0,1199.0,1199.0,USD,0,0,H,,2024-05-14,MAT00001,P002,FINANCE01
100,4500000414,00010,0,1,2024,5000000962,0001,E,101,2024-04-27,117.0,117.0,28297.62,28297.62,USD,117.0,117.0,S,,2024-04-27,MAT00005,P001,WHOUSE01
100,4500000414,00010,0,6,2024,5100000414,0001,U,,2024-05-13,117.0,117.0,28297.62,28297.62,USD,0,0,H,,2024-05-13,MAT00005,P001,FINANCE02
100,4500000414,00020,0,1,2024,5000000964,0001,E,101,2024-04-27,137.0,137.0,18600.49,18600.49,USD,137.0,137.0,S,,2024-04-27,MAT00007,P001,BUYER03
100,4500000414,00020,0,6,2024,5100000414,0001,U,,2024-05-06,137.0,137.0,18600.49,18600.49,USD,0,0,H,,2024-05-06,MAT00007,P001,FINANCE02
100,4500000415,00010,0,1,2024,5000000966,0001,E,101,2024-04-12,350.0,350.0,89904.5,89904.5,USD,350.0,350.0,S,,2024-04-12,MAT00014,P003,WHOUSE01
100,4500000415,00010,0,6,2024,5100000415,0001,U,,2024-04-29,350.0,350.0,89904.5,89904.5,USD,0,0,H,,2024-04-29,MAT00014,P003,FINANCE02
100,4500000416,00010,0,1,2024,5000000968,0001,E,101,2024-10-19,276.0,276.0,79247.88,79247.88,USD,276.0,276.0,S,,2024-10-19,MAT00019,P003,BUYER03
100,4500000416,00010,0,6,2024,5100000416,0001,U,,2024-11-03,276.0,276.0,79247.88,79247.88,USD,0,0,H,,2024-11-03,MAT00019,P003,FINANCE01
100,4500000417,00010,0,6,2024,5100000417,0001,U,,2024-10-28,40.0,40.0,14913.2,14913.2,USD,0,0,H,,2024-10-28,MAT00010,P002,FINANCE02
100,4500000418,00010,0,1,2024,5000000971,0001,E,101,2024-03-04,441.0,441.0,116737.11,116737.11,USD,441.0,441.0,S,,2024-03-04,MAT00004,P003,WHOUSE02
100,4500000418,00010,0,6,2024,5100000418,0001,U,,2024-03-07,441.0,441.0,116737.11,116737.11,USD,0,0,H,,2024-03-07,MAT00004,P003,FINANCE02
100,4500000419,00010,0,1,2024,5000000973,0001,E,101,2024-04-06,21.0,21.0,1668.03,1668.03,USD,21.0,21.0,S,,2024-04-06,MAT00022,P002,FINANCE01
100,4500000419,00010,0,6,2024,5100000419,0001,U,,2024-04-15,21.0,21.0,1668.03,1668.03,USD,0,0,H,,2024-04-15,MAT00022,P002,FINANCE02
100,4500000420,00010,0,1,2024,5000000975,0001,E,101,2024-10-01,24.0,24.0,5615.28,5615.28,USD,24.0,24.0,S,,2024-10-01,MAT00015,P002,SALEUSER2
100,4500000420,00010,0,6,2024,5100000420,0001,U,,2024-10-05,24.0,24.0,5615.28,5615.28,USD,0,0,H,,2024-10-05,MAT00015,P002,FINANCE02
100,4500000421,00010,0,1,2024,5000000977,0001,E,101,2024-11-15,96.0,96.0,8082.24,8082.24,USD,96.0,96.0,S,,2024-11-15,MAT00012,P003,SALEUSER2
100,4500000421,00010,0,6,2024,5100000421,0001,U,,2024-11-30,96.0,96.0,8082.24,8082.24,USD,0,0,H,,2024-11-30,MAT00012,P003,FINANCE01
100,4500000421,00020,0,1,2024,5000000979,0001,E,101,2024-11-15,186.0,186.0,58108.26,58108.26,USD,186.0,186.0,S,,2024-11-15,MAT00012,P003,SALEUSER2
100,4500000421,00020,0,6,2024,5100000421,0001,U,,2024-11-22,186.0,186.0,58108.26,58108.26,USD,0,0,H,,2024-11-22,MAT00012,P003,FINANCE02
100,4500000422,00010,0,1,2024,5000000981,0001,E,101,2024-10-08,406.0,406.0,149814.0,149814.0,USD,406.0,406.0,S,,2024-10-08,MAT00022,P003,WHOUSE01
100,4500000422,00010,0,6,2024,5100000422,0001,U,,2024-10-24,406.0,406.0,149814.0,149814.0,USD,0,0,H,,2024-10-24,MAT00022,P003,FINANCE01
100,4500000423,00010,0,1,2024,5000000983,0001,E,101,2024-05-09,108.0,108.0,14441.76,14441.76,USD,108.0,108.0,S,,2024-05-09,MAT00013,P001,SALEUSER1
100,4500000423,00010,0,6,2024,5100000423,0001,U,,2024-05-17,108.0,108.0,14441.76,14441.76,USD,0,0,H,,2024-05-17,MAT00013,P001,FINANCE02
100,4500000424,00010,0,1,2024,5000000985,0001,E,101,2024-04-04,368.0,368.0,167947.84,167947.84,USD,368.0,368.0,S,,2024-04-04,MAT00019,P001,FINANCE02
100,4500000424,00010,0,6,2024,5100000424,0001,U,,2024-04-22,368.0,368.0,167947.84,167947.84,USD,0,0,H,,2024-04-22,MAT00019,P001,FINANCE02
100,4500000425,00010,0,6,2024,5100000425,0001,U,,2024-07-09,123.0,123.0,37481.79,37481.79,USD,0,0,H,,2024-07-09,MAT00017,P003,FINANCE02
100,4500000426,00010,0,1,2024,5000000988,0001,E,101,2024-04-03,296.0,296.0,138850.64,138850.64,USD,296.0,296.0,S,,2024-04-03,MAT00013,P003,SALEUSER3
100,4500000426,00010,0,6,2024,5100000426,0001,U,,2024-04-19,296.0,296.0,138850.64,138850.64,USD,0,0,H,,2024-04-19,MAT00013,P003,FINANCE02
100,4500000427,00010,0,1,2024,5000000990,0001,E,101,2024-03-02,303.0,303.0,93957.27,93957.27,USD,303.0,303.0,S,,2024-03-02,MAT00003,P001,SALEUSER2
100,4500000427,00010,0,6,2024,5100000427,0001,U,,2024-03-06,303.0,303.0,93957.27,93957.27,USD,0,0,H,,2024-03-06,MAT00003,P001,FINANCE01
100,4500000428,00010,0,1,2024,5000000992,0001,E,101,2024-09-20,19.0,19.0,4678.94,4678.94,USD,19.0,19.0,S,,2024-09-20,MAT00007,P001,BUYER03
100,4500000428,00010,0,6,2024,5100000428,0001,U,,2024-10-06,19.0,19.0,4678.94,4678.94,USD,0,0,H,,2024-10-06,MAT00007,P001,FINANCE02
100,4500000429,00010,0,1,2024,5000000994,0001,E,101,2024-06-20,121.0,121.0,45527.46,45527.46,USD,121.0,121.0,S,,2024-06-20,MAT00008,P002,BUYER02
100,4500000429,00010,0,6,2024,5100000429,0001,U,,2024-06-24,121.0,121.0,45527.46,45527.46,USD,0,0,H,,2024-06-24,MAT00008,P002,FINANCE01
100,4500000429,00020,0,1,2024,5000000996,0001,E,101,2024-06-20,179.0,179.0,71465.75,71465.75,USD,179.0,179.0,S,,2024-06-20,MAT00011,P002,FINANCE02
100,4500000429,00020,0,6,2024,5100000429,0001,U,,2024-07-05,179.0,179.0,71465.75,71465.75,USD,0,0,H,,2024-07-05,MAT00011,P002,FINANCE02
100,4500000430,00010,0,1,2024,5000000998,0001,E,101,2024-07-28,436.0,436.0,56531.76,56531.76,USD,436.0,436.0,S,,2024-07-28,MAT00023,P002,FINANCE01
100,4500000430,00010,0,6,2024,5100000430,0001,U,,2024-08-16,436.0,436.0,56531.76,56531.76,USD,0,0,H,,2024-08-16,MAT00023,P002,FINANCE01
100,4500000431,00010,0,1,2024,5000001000,0001,E,101,2024-05-13,226.0,226.0,86885.7,86885.7,USD,226.0,226.0,S,,2024-05-13,MAT00012,P003,BUYER01
100,4500000431,00010,0,6,2024,5100000431,0001,U,,2024-05-24,226.0,226.0,86885.7,86885.7,USD,0,0,H,,2024-05-24,MAT00012,P003,FINANCE02
100,4500000432,00010,0,1,2024,5000001002,0001,E,101,2024-05-20,221.0,221.0,7869.81,7869.81,USD,221.0,221.0,S,,2024-05-20,MAT00008,P002,SALEUSER3
100,4500000432,00010,0,6,2024,5100000432,0001,U,,2024-05-23,221.0,221.0,7869.81,7869.81,USD,0,0,H,,2024-05-23,MAT00008,P002,FINANCE02
100,4500000433,00010,0,1,2024,5000001004,0001,E,101,2024-09-04,218.0,218.0,79007.56,79007.56,USD,218.0,218.0,S,,2024-09-04,MAT00004,P003,WHOUSE01
100,4500000433,00010,0,6,2024,5100000433,0001,U,,2024-09-21,218.0,218.0,79007.56,79007.56,USD,0,0,H,,2024-09-21,MAT00004,P003,FINANCE01
100,4500000434,00010,0,1,2024,5000001006,0001,E,101,2024-06-29,330.0,330.0,128063.1,128063.1,USD,330.0,330.0,S,,2024-06-29,MAT00012,P001,FINANCE02
100,4500000434,00010,0,6,2024,5100000434,0001,U,,2024-07-12,330.0,330.0,128063.1,128063.1,USD,0,0,H,,2024-07-12,MAT00012,P001,FINANCE02
100,4500000435,00010,0,1,2024,5000001008,0001,E,101,2024-07-24,136.0,136.0,53788.0,53788.0,USD,136.0,136.0,S,,2024-07-24,MAT00020,P003,BUYER03
100,4500000435,00010,0,6,2024,5100000435,0001,U,,2024-07-31,136.0,136.0,53788.0,53788.0,USD,0,0,H,,2024-07-31,MAT00020,P003,FINANCE01
100,4500000435,00020,0,1,2024,5000001010,0001,E,101,2024-07-24,118.0,118.0,3110.48,3110.48,USD,118.0,118.0,S,,2024-07-24,MAT00008,P003,SALEUSER1
100,4500000435,00020,0,6,2024,5100000435,0001,U,,2024-07-28,118.0,118.0,3110.48,3110.48,USD,0,0,H,,2024-07-28,MAT00008,P003,FINANCE02
100,4500000436,00010,0,1,2024,5000001012,0001,E,101,2024-03-12,289.0,289.0,120304.92,120304.92,USD,289.0,289.0,S,,2024-03-12,MAT00017,P003,WHOUSE01
100,4500000436,00010,0,6,2024,5100000436,0001,U,,2024-03-24,289.0,289.0,120304.92,120304.92,USD,0,0,H,,2024-03-24,MAT00017,P003,FINANCE01
100,4500000437,00010,0,1,2024,5000001014,0001,E,101,2024-03-16,23.0,23.0,7093.89,7093.89,USD,23.0,23.0,S,,2024-03-16,MAT00012,P003,WHOUSE01
100,4500000437,00010,0,6,2024,5100000437,0001,U,,2024-03-20,23.0,23.0,7093.89,7093.89,USD,0,0,H,,2024-03-20,MAT00012,P003,FINANCE01
100,4500000438,00010,0,1,2024,5000001016,0001,E,101,2024-05-03,35.0,35.0,8450.4,8450.4,USD,35.0,35.0,S,,2024-05-03,MAT00018,P003,SALEUSER1
100,4500000438,00010,0,6,2024,5100000438,0001,U,,2024-05-15,35.0,35.0,8450.4,8450.4,USD,0,0,H,,2024-05-15,MAT00018,P003,FINANCE01
100,4500000439,00010,0,1,2024,5000001018,0001,E,101,2024-04-07,47.0,47.0,8813.91,8813.91,USD,47.0,47.0,S,,2024-04-07,MAT00012,P002,WHOUSE01
100,4500000439,00010,0,6,2024,5100000439,0001,U,,2024-04-17,47.0,47.0,8813.91,8813.91,USD,0,0,H,,2024-04-17,MAT00012,P002,FINANCE01
100,4500000440,00010,0,1,2024,5000001020,0001,E,101,2024-09-18,292.0,292.0,93437.08,93437.08,USD,292.0,292.0,S,,2024-09-18,MAT00003,P002,BUYER03
100,4500000440,00010,0,6,2024,5100000440,0001,U,,2024-09-29,292.0,292.0,99802.68,99802.68,USD,0,0,H,,2024-09-29,MAT00003,P002,FINANCE02
100,4500000440,00020,0,1,2024,5000001022,0001,E,101,2024-09-18,198.0,198.0,12202.74,12202.74,USD,198.0,198.0,S,,2024-09-18,MAT00003,P002,WHOUSE01
100,4500000440,00020,0,6,2024,5100000440,0001,U,,2024-10-02,198.0,198.0,14467.86,14467.86,USD,0,0,H,,2024-10-02,MAT00003,P002,FINANCE01
100,4500000441,00010,0,1,2024,5000001024,0001,E,101,2024-10-16,419.0,419.0,63583.25,63583.25,USD,419.0,419.0,S,,2024-10-16,MAT00015,P001,FINANCE02
100,4500000441,00010,0,6,2024,5100000441,0001,U,,2024-11-04,419.0,419.0,63583.25,63583.25,USD,0,0,H,,2024-11-04,MAT00015,P001,FINANCE01
100,4500000441,00020,0,1,2024,5000001026,0001,E,101,2024-10-16,91.0,91.0,18962.58,18962.58,USD,91.0,91.0,S,,2024-10-16,MAT00006,P001,SALEUSER2
100,4500000441,00020,0,6,2024,5100000441,0001,U,,2024-10-22,91.0,91.0,18962.58,18962.58,USD,0,0,H,,2024-10-22,MAT00006,P001,FINANCE01
100,4500000442,00010,0,1,2024,5000001028,0001,E,101,2024-04-26,473.0,473.0,209241.01,209241.01,USD,473.0,473.0,S,,2024-04-26,MAT00011,P002,SALEUSER2
100,4500000442,00010,0,6,2024,5100000442,0001,U,,2024-05-09,473.0,473.0,209241.01,209241.01,USD,0,0,H,,2024-05-09,MAT00011,P002,FINANCE01
100,4500000443,00010,0,1,2024,5000001030,0001,E,101,2024-06-28,281.0,281.0,72852.06,72852.06,USD,281.0,281.0,S,,2024-06-28,MAT00008,P002,BUYER01
100,4500000443,00010,0,6,2024,5100000443,0001,U,,2024-07-18,281.0,281.0,72852.06,72852.06,USD,0,0,H,,2024-07-18,MAT00008,P002,FINANCE01
100,4500000444,00010,0,1,2024,5000001032,0001,E,101,2024-08-05,460.0,460.0,31634.2,31634.2,USD,460.0,460.0,S,,2024-08-05,MAT00015,P002,BUYER02
100,4500000444,00010,0,6,2024,5100000444,0001,U,,2024-08-12,460.0,460.0,31634.2,31634.2,USD,0,0,H,,2024-08-12,MAT00015,P002,FINANCE02
100,4500000445,00010,0,1,2024,5000001034,0001,E,101,2024-07-02,399.0,399.0,66070.41,66070.41,USD,399.0,399.0,S,,2024-07-02,MAT00023,P003,BUYER01
100,4500000445,00010,0,6,2024,5100000445,0001,U,,2024-07-12,399.0,399.0,66070.41,66070.41,USD,0,0,H,,2024-07-12,MAT00023,P003,FINANCE01
100,4500000446,00010,0,1,2024,5000001036,0001,E,101,2024-09-30,309.0,309.0,110591.1,110591.1,USD,309.0,309.0,S,,2024-09-30,MAT00001,P001,WHOUSE01
100,4500000446,00010,0,6,2024,5100000446,0001,U,,2024-10-10,309.0,309.0,110591.1,110591.1,USD,0,0,H,,2024-10-10,MAT00001,P001,FINANCE02
100,4500000446,00020,0,1,2024,5000001038,0001,E,101,2024-09-30,62.0,62.0,12348.54,12348.54,USD,62.0,62.0,S,,2024-09-30,MAT00015,P001,WHOUSE01
100,4500000446,00020,0,6,2024,5100000446,0001,U,,2024-10-14,62.0,62.0,12348.54,12348.54,USD,0,0,H,,2024-10-14,MAT00015,P001,FINANCE02
100,4500000447,00010,0,1,2024,5000001040,0001,E,101,2024-09-04,479.0,479.0,159842.3,159842.3,USD,479.0,479.0,S,,2024-09-04,MAT00022,P002,BUYER03
100,4500000447,00010,0,6,2024,5100000447,0001,U,,2024-09-22,479.0,479.0,159842.3,159842.3,USD,0,0,H,,2024-09-22,MAT00022,P002,FINANCE02
100,4500000448,00010,0,1,2024,5000001042,0001,E,101,2024-08-27,227.0,227.0,46614.45,46614.45,USD,227.0,227.0,S,,2024-08-27,MAT00009,P001,SALEUSER1
100,4500000448,00010,0,6,2024,5100000448,0001,U,,2024-09-09,227.0,227.0,46614.45,46614.45,USD,0,0,H,,2024-09-09,MAT00009,P001,FINANCE01
100,4500000449,00010,0,6,2024,5100000449,0001,U,,2024-09-23,457.0,457.0,176287.75,176287.75,USD,0,0,H,,2024-09-23,MAT00001,P003,FINANCE02
100,4500000450,00010,0,1,2024,5000001045,0001,E,101,2024-05-31,20.0,20.0,9415.4,9415.4,USD,20.0,20.0,S,,2024-05-31,MAT00018,P002,BUYER03
100,4500000450,00010,0,6,2024,5100000450,0001,U,,2024-06-12,20.0,20.0,9415.4,9415.4,USD,0,0,H,,2024-06-12,MAT00018,P002,FINANCE02
100,4500000450,00020,0,1,2024,5000001047,0001,E,101,2024-05-31,158.0,158.0,41958.48,41958.48,USD,158.0,158.0,S,,2024-05-31,MAT00014,P002,SALEUSER2
100,4500000450,00020,0,6,2024,5100000450,0001,U,,2024-06-05,158.0,158.0,41958.48,41958.48,USD,0,0,H,,2024-06-05,MAT00014,P002,FINANCE01
100,4500000451,00010,0,1,2024,5000001049,0001,E,101,2024-07-23,261.0,261.0,5606.28,5606.28,USD,261.0,261.0,S,,2024-07-23,MAT00007,P001,BUYER02
100,4500000451,00010,0,6,2024,5100000451,0001,U,,2024-08-03,261.0,261.0,5606.28,5606.28,USD,0,0,H,,2024-08-03,MAT00007,P001,FINANCE02
100,4500000452,00010,0,1,2024,5000001051,0001,E,101,2024-03-17,476.0,476.0,182650.72,182650.72,USD,476.0,476.0,S,,2024-03-17,MAT00013,P003,FINANCE02
100,4500000452,00010,0,6,2024,5100000452,0001,U,,2024-04-01,476.0,476.0,218503.04,218503.04,USD,0,0,H,,2024-04-01,MAT00013,P003,FINANCE01
100,4500000453,00010,0,1,2024,5000001053,0001,E,101,2024-06-02,266.0,266.0,112100.38,112100.38,USD,266.0,266.0,S,,2024-06-02,MAT00003,P001,SALEUSER2
100,4500000453,00010,0,6,2024,5100000453,0001,U,,2024-06-18,266.0,266.0,112100.38,112100.38,USD,0,0,H,,2024-06-18,MAT00003,P001,FINANCE02
100,4500000454,00010,0,1,2024,5000001055,0001,E,101,2024-06-21,247.0,247.0,69619.42,69619.42,USD,247.0,247.0,S,,2024-06-21,MAT00021,P003,BUYER02
100,4500000454,00010,0,6,2024,5100000454,0001,U,,2024-07-06,247.0,247.0,69619.42,69619.42,USD,0,0,H,,2024-07-06,MAT00021,P003,FINANCE01
100,4500000455,00010,0,1,2024,5000001057,0001,E,101,2024-08-23,68.0,68.0,33857.88,33857.88,USD,68.0,68.0,S,,2024-08-23,MAT00005,P002,SALEUSER3
100,4500000455,00010,0,6,2024,5100000455,0001,U,,2024-08-31,68.0,68.0,33857.88,33857.88,USD,0,0,H,,2024-08-31,MAT00005,P002,FINANCE01
100,4500000456,00010,0,1,2024,5000001059,0001,E,101,2024-05-10,242.0,242.0,40092.14,40092.14,USD,242.0,242.0,S,,2024-05-10,MAT00011,P002,WHOUSE02
100,4500000456,00010,0,6,2024,5100000456,0001,U,,2024-05-15,242.0,242.0,40092.14,40092.14,USD,0,0,H,,2024-05-15,MAT00011,P002,FINANCE01
100,4500000457,00010,0,1,2024,5000001061,0001,E,101,2024-08-24,179.0,179.0,3028.68,3028.68,USD,179.0,179.0,S,,2024-08-24,MAT00003,P003,WHOUSE01
100,4500000457,00010,0,6,2024,5100000457,0001,U,,2024-09-05,179.0,179.0,3028.68,3028.68,USD,0,0,H,,2024-09-05,MAT00003,P003,FINANCE02
100,4500000458,00010,0,1,2024,5000001063,0001,E,101,2024-11-30,198.0,198.0,57829.86,57829.86,USD,198.0,198.0,S,,2024-11-30,MAT00005,P002,BUYER03
100,4500000458,00010,0,6,2024,5100000458,0001,U,,2024-12-03,198.0,198.0,57829.86,57829.86,USD,0,0,H,,2024-12-03,MAT00005,P002,FINANCE01
100,4500000459,00010,0,1,2024,5000001065,0001,E,101,2024-07-01,284.0,284.0,55345.92,55345.92,USD,284.0,284.0,S,,2024-07-01,MAT00011,P002,SALEUSER2
100,4500000459,00010,0,6,2024,5100000459,0001,U,,2024-07-14,284.0,284.0,65075.76,65075.76,USD,0,0,H,,2024-07-14,MAT00011,P002,FINANCE01
100,4500000460,00010,0,1,2024,5000001067,0001,E,101,2024-07-21,189.0,189.0,45053.82,45053.82,USD,189.0,189.0,S,,2024-07-21,MAT00021,P003,FINANCE01
100,4500000460,00010,0,6,2024,5100000460,0001,U,,2024-07-30,189.0,189.0,45053.82,45053.82,USD,0,0,H,,2024-07-30,MAT00021,P003,FINANCE02
100,4500000460,00020,0,1,2024,5000001069,0001,E,101,2024-07-21,6.0,6.0,786.3,786.3,USD,6.0,6.0,S,,2024-07-21,MAT00004,P003,SALEUSER3
100,4500000460,00020,0,6,2024,5100000460,0001,U,,2024-08-01,6.0,6.0,786.3,786.3,USD,0,0,H,,2024-08-01,MAT00004,P003,FINANCE01
100,4500000461,00010,0,1,2024,5000001071,0001,E,101,2024-03-26,499.0,499.0,159580.2,159580.2,USD,499.0,499.0,S,,2024-03-26,MAT00019,P002,FINANCE01
100,4500000461,00010,0,6,2024,5100000461,0001,U,,2024-04-01,499.0,499.0,159580.2,159580.2,USD,0,0,H,,2024-04-01,MAT00019,P002,FINANCE01
100,4500000462,00010,0,1,2024,5000001073,0001,E,101,2024-03-02,277.0,277.0,136247.99,136247.99,USD,277.0,277.0,S,,2024-03-02,MAT00021,P001,SALEUSER3
100,4500000462,00010,0,6,2024,5100000462,0001,U,,2024-03-10,277.0,277.0,136247.99,136247.99,USD,0,0,H,,2024-03-10,MAT00021,P001,FINANCE02
100,4500000462,00020,0,1,2024,5000001075,0001,E,101,2024-03-02,18.0,18.0,5971.86,5971.86,USD,18.0,18.0,S,,2024-03-02,MAT00001,P001,BUYER03
100,4500000462,00020,0,6,2024,5100000462,0001,U,,2024-03-13,18.0,18.0,5971.86,5971.86,USD,0,0,H,,2024-03-13,MAT00001,P001,FINANCE01
100,4500000463,00010,0,1,2024,5000001077,0001,E,101,2024-08-07,288.0,288.0,101139.84,101139.84,USD,288.0,288.0,S,,2024-08-07,MAT00009,P003,BUYER02
100,4500000463,00010,0,6,2024,5100000463,0001,U,,2024-08-15,288.0,288.0,101139.84,101139.84,USD,0,0,H,,2024-08-15,MAT00009,P003,FINANCE01
100,4500000464,00010,0,1,2024,5000001079,0001,E,101,2024-05-08,36.0,36.0,12812.4,12812.4,USD,36.0,36.0,S,,2024-05-08,MAT00010,P001,FINANCE02
100,4500000464,00010,0,6,2024,5100000464,0001,U,,2024-05-21,36.0,36.0,12812.4,12812.4,USD,0,0,H,,2024-05-21,MAT00010,P001,FINANCE02
100,4500000465,00010,0,1,2024,5000001081,0001,E,101,2024-08-14,388.0,388.0,103320.52,103320.52,USD,388.0,388.0,S,,2024-08-14,MAT00016,P002,WHOUSE01
100,4500000465,00010,0,6,2024,5100000465,0001,U,,2024-08-21,388.0,388.0,103320.52,103320.52,USD,0,0,H,,2024-08-21,MAT00016,P002,FINANCE01
100,4500000466,00010,0,1,2024,5000001083,0001,E,101,2024-05-26,462.0,462.0,121663.08,121663.08,USD,462.0,462.0,S,,2024-05-26,MAT00009,P002,FINANCE02
100,4500000466,00010,0,6,2024,5100000466,0001,U,,2024-06-08,462.0,462.0,121663.08,121663.08,USD,0,0,H,,2024-06-08,MAT00009,P002,FINANCE02
100,4500000466,00020,0,1,2024,5000001085,0001,E,101,2024-05-26,175.0,175.0,2289.0,2289.0,USD,175.0,175.0,S,,2024-05-26,MAT00006,P002,WHOUSE02
100,4500000466,00020,0,6,2024,5100000466,0001,U,,2024-06-08,175.0,175.0,2289.0,2289.0,USD,0,0,H,,2024-06-08,MAT00006,P002,FINANCE02
100,4500000467,00010,0,1,2024,5000001087,0001,E,101,2024-10-22,364.0,364.0,110823.44,110823.44,USD,364.0,364.0,S,,2024-10-22,MAT00013,P003,BUYER01
100,4500000467,00010,0,6,2024,5100000467,0001,U,,2024-11-01,364.0,364.0,110823.44,110823.44,USD,0,0,H,,2024-11-01,MAT00013,P003,FINANCE01
100,4500000468,00010,0,1,2024,5000001089,0001,E,101,2024-07-14,180.0,180.0,36727.2,36727.2,USD,180.0,180.0,S,,2024-07-14,MAT00003,P003,BUYER03
100,4500000468,00010,0,6,2024,5100000468,0001,U,,2024-07-19,180.0,180.0,40222.8,40222.8,USD,0,0,H,,2024-07-19,MAT00003,P003,FINANCE01
