MANDT,OBJNR,STAT,INACT,CHGNR,UDATE,UTIME,USNAM,STSMA,VORGNG,VORZUSTAND,CDTCODE
100,OR1000000308000010,E0003,,1821,2024-06-08,14:07:11,WHOUSE02,,,,VL02N
100,OR1000000308000010,E0004,,1822,2024-06-13,14:20:01,FINANCE02,,,,VF01
100,OR1000000308000010,E0005,,1823,2024-06-16,07:11:38,FINANCE01,,,,VF02
100,OR1000000309000010,E0001,,1824,2024-09-06,08:34:24,SALEUSER3,,,,VA01
100,OR1000000309000010,E0002,,1825,2024-09-23,13:16:27,WHOUSE01,,,,VL01N
100,OR1000000309000010,E0003,,1826,2024-09-24,13:34:32,WHOUSE02,,,,VL02N
100,OR1000000309000010,E0004,,1827,2024-09-28,13:44:55,FINANCE02,,,,VF01
100,OR1000000309000010,E0005,,1828,2024-09-30,06:57:37,AUTOCLR,,,,VF02
100,OR1000000310000010,E0001,,1829,2024-04-10,16:41:47,SALEUSER1,,,,VA01
100,OR1000000310000010,E0002,,1830,2024-05-09,14:58:33,WHOUSE01,,,,VL01N
100,OR1000000310000010,E0003,,1831,2024-05-11,15:02:45,WHOUSE01,,,,VL02N
100,OR1000000310000010,E0004,,1832,2024-05-14,13:28:24,FINANCE01,,,,VF01
100,OR1000000310000010,E0005,,1833,2024-05-16,08:21:42,FINANCE01,,,,VF02
100,OR1000000310000020,E0001,,1834,2024-04-10,11:24:54,SALEUSER1,,,,VA01
100,OR1000000310000020,E0002,,1835,2024-05-09,08:34:02,WHOUSE02,,,,VL01N
100,OR1000000310000020,E0003,,1836,2024-05-10,14:24:46,WHOUSE01,,,,VL02N
100,OR1000000310000020,E0004,,1837,2024-05-14,10:34:28,FINANCE01,,,,VF01
100,OR1000000310000020,E0005,,1838,2024-05-15,09:47:36,FINANCE01,,,,VF02
100,OR1000000311000010,E0001,,1839,2024-08-18,14:11:11,SALEUSER3,,,,VA01
100,OR1000000311000010,I0002,,1840,2024-08-19,17:45:14,SALEUSER3,,,,VA02
100,OR1000000311000010,E0002,,1841,2024-09-09,15:21:16,WHOUSE01,,,,VL01N
100,OR1000000311000010,E0003,,1842,2024-09-11,06:43:51,WHOUSE02,,,,VL02N
100,OR1000000312000010,E0001,,1843,2024-04-21,13:20:57,SALEUSER1,,,,VA01
100,OR1000000312000010,E0002,,1844,2024-05-14,09:57:48,WHOUSE02,,,,VL01N
100,OR1000000312000010,E0003,,1845,2024-05-15,09:17:04,WHOUSE01,,,,VL02N
100,OR1000000312000010,E0004,,1846,2024-05-16,13:25:35,FINANCE01,,,,VF01
100,OR1000000312000010,E0005,,1847,2024-05-19,10:13:30,FINANCE01,,,,VF02
100,OR1000000313000010,E0001,,1848,2024-07-07,07:06:49,SALEUSER1,,,,VA01
100,OR1000000313000010,E0002,,1849,2024-08-13,11:27:12,WHOUSE01,,,,VL01N
100,OR1000000313000010,E0003,,1850,2024-08-15,16:47:55,WHOUSE01,,,,VL02N
100,OR1000000313000010,E0004,,1851,2024-08-18,13:19:12,FINANCE02,,,,VF01
100,OR1000000313000010,E0005,,1852,2024-08-21,11:16:46,FINANCE01,,,,VF02
100,OR1000000314000010,E0001,,1853,2024-03-12,14:40:55,SALEUSER3,,,,VA01
100,OR1000000314000010,E0002,,1854,2024-04-05,11:07:49,WHOUSE01,,,,VL01N
100,OR1000000314000010,E0003,,1855,2024-04-06,14:11:19,WHOUSE01,,,,VL02N
100,OR1000000314000010,E0004,,1856,2024-04-09,15:44:55,FINANCE02,,,,VF01
100,OR1000000314000010,E0005,,1857,2024-04-10,15:00:22,FINANCE01,,,,VF02
100,OR1000000315000010,E0001,,1858,2024-01-19,08:05:49,SALEUSER1,,,,VA01
100,OR1000000315000010,E0002,,1859,2024-02-03,16:26:50,WHOUSE02,,,,VL01N
100,OR1000000315000010,E0003,,1860,2024-02-03,14:42:25,WHOUSE01,,,,VL02N
100,OR1000000315000010,E0004,,1861,2024-02-04,17:29:20,FINANCE02,,,,VF01
100,OR1000000315000010,E0005,,1862,2024-02-07,14:44:25,AUTOCLR,,,,VF02
100,OR1000000316000010,E0001,,1863,2024-04-21,12:47:14,SALEUSER3,,,,VA01
100,OR1000000316000010,I0001,,1864,2024-04-22,17:34:43,SALEUSER1,,,,VA02
100,OR1000000316000010,E0002,,1865,2024-05-21,09:45:02,WHOUSE02,,,,VL01N
100,OR1000000316000010,E0003,,1866,2024-05-21,06:36:43,WHOUSE01,,,,VL02N
100,OR1000000316000010,E0004,,1867,2024-05-23,15:18:53,FINANCE02,,,,VF01
100,OR1000000317000010,E0001,,1868,2024-03-19,09:06:52,SALEUSER1,,,,VA01
100,OR1000000317000010,E0002,,1869,2024-04-02,09:49:36,WHOUSE01,,,,VL01N
100,OR1000000317000010,E0003,,1870,2024-04-03,15:59:37,WHOUSE01,,,,VL02N
100,OR1000000317000010,E0004,,1871,2024-04-04,10:22:20,FINANCE02,,,,VF01
100,OR1000000317000010,E0005,,1872,2024-04-07,11:59:03,FINANCE01,,,,VF02
100,OR1000000317000020,E0001,,1873,2024-03-19,13:13:19,SALEUSER1,,,,VA01
100,OR1000000317000020,E0002,,1874,2024-04-02,07:59:18,WHOUSE01,,,,VL01N
100,OR1000000317000020,E0003,,1875,2024-04-03,10:24:05,WHOUSE01,,,,VL02N
100,OR1000000317000020,E0004,,1876,2024-04-04,17:46:32,FINANCE01,,,,VF01
100,OR1000000317000020,E0005,,1877,2024-04-07,12:57:22,AUTOCLR,,,,VF02
100,OR1000000318000010,E0001,,1878,2024-09-27,11:42:32,SALEUSER3,,,,VA01
100,OR1000000318000010,E0002,,1879,2024-10-02,11:26:42,WHOUSE01,,,,VL01N
100,OR1000000318000010,E0003,,1880,2024-10-03,17:41:32,WHOUSE01,,,,VL02N
100,OR1000000318000010,E0004,,1881,2024-10-07,06:24:57,FINANCE02,,,,VF01
100,OR1000000318000010,E0005,,1882,2024-10-08,15:02:07,FINANCE01,,,,VF02
100,OR1000000319000010,E0001,,1883,2024-09-03,17:30:09,SALEUSER2,,,,VA01
100,OR1000000319000010,E0002,,1884,2024-10-03,06:38:17,WHOUSE01,,,,VL01N
100,OR1000000319000010,E0003,,1885,2024-10-03,13:42:51,WHOUSE02,,,,VL02N
100,OR1000000319000010,E0004,,1886,2024-10-07,14:58:07,FINANCE02,,,,VF01
100,OR1000000319000010,E0005,,1887,2024-10-10,09:53:10,AUTOCLR,,,,VF02
100,OR1000000320000010,E0001,,1888,2024-09-19,14:41:10,SALEUSER3,,,,VA01
100,OR1000000320000010,E0002,,1889,2024-09-26,14:27:20,WHOUSE01,,,,VL01N
100,OR1000000320000010,E0003,,1890,2024-09-26,11:32:28,WHOUSE01,,,,VL02N
100,OR1000000320000010,E0004,,1891,2024-10-01,08:33:13,FINANCE01,,,,VF01
100,OR1000000320000010,E0005,,1892,2024-10-02,14:35:35,FINANCE01,,,,VF02
100,OR1000000320000020,E0001,,1893,2024-09-19,11:07:30,SALEUSER3,,,,VA01
100,OR1000000320000020,E0002,,1894,2024-09-26,15:16:42,WHOUSE01,,,,VL01N
100,OR1000000320000020,E0003,,1895,2024-09-28,09:52:52,WHOUSE01,,,,VL02N
100,OR1000000320000020,E0004,,1896,2024-10-01,15:44:06,FINANCE02,,,,VF01
100,OR1000000320000020,E0005,,1897,2024-10-03,15:41:32,FINANCE01,,,,VF02
100,OR1000000321000010,E0001,,1898,2024-07-30,10:41:21,SALEUSER3,,,,VA01
100,OR1000000321000010,E0002,,1899,2024-08-20,14:52:18,WHOUSE02,,,,VL01N
100,OR1000000321000010,E0003,,1900,2024-08-21,15:02:37,WHOUSE02,,,,VL02N
100,OR1000000321000010,E0004,,1901,2024-08-21,15:32:05,FINANCE02,,,,VF01
100,OR1000000321000010,E0005,,1902,2024-08-23,06:00:52,FINANCE01,,,,VF02
100,OR1000000322000010,E0001,,1903,2024-06-05,16:09:04,SALEUSER2,,,,VA01
100,OR1000000322000010,E0002,,1904,2024-06-23,06:03:18,WHOUSE02,,,,VL01N
100,OR1000000322000010,E0003,,1905,2024-06-24,13:49:36,WHOUSE02,,,,VL02N
100,OR1000000322000010,E0004,,1906,2024-06-24,16:18:38,FINANCE02,,,,VF01
100,OR1000000322000010,E0005,,1907,2024-06-27,13:32:02,FINANCE01,,,,VF02
100,OR1000000323000010,E0001,,1908,2024-06-17,14:05:15,SALEUSER3,,,,VA01
100,OR1000000323000010,I0001,,1909,2024-06-18,14:03:18,SALEUSER1,,,,VA02
100,OR1000000323000010,I0001,X,1910,2024-06-22,17:44:36,SALEUSER1,,,,VA02
100,OR1000000323000010,E0002,,1911,2024-07-01,07:02:37,WHOUSE02,,,,VL01N
100,OR1000000323000010,E0003,,1912,2024-07-02,16:08:26,WHOUSE01,,,,VL02N
100,OR1000000323000010,E0004,,1913,2024-07-02,16:23:50,FINANCE01,,,,VF01
100,OR1000000323000020,E0001,,1914,2024-06-17,09:42:13,SALEUSER3,,,,VA01
100,OR1000000323000020,I0001,,1915,2024-06-18,10:41:06,SALEUSER2,,,,VA02
100,OR1000000323000020,I0001,X,1916,2024-06-21,11:48:33,FINANCE01,,,,VA02
100,OR1000000323000020,E0002,,1917,2024-07-01,14:14:49,WHOUSE02,,,,VL01N
100,OR1000000323000020,E0003,,1918,2024-07-01,13:10:15,WHOUSE02,,,,VL02N
100,OR1000000323000020,E0004,,1919,2024-07-02,06:49:25,FINANCE01,,,,VF01
100,OR1000000324000010,E0001,,1920,2024-02-07,07:37:43,SALEUSER3,,,,VA01
100,OR1000000324000010,E0002,,1921,2024-02-19,13:58:07,WHOUSE02,,,,VL01N
100,OR1000000324000010,E0003,,1922,2024-02-21,09:15:38,WHOUSE01,,,,VL02N
100,OR1000000324000010,E0004,,1923,2024-02-23,13:41:13,FINANCE02,,,,VF01
100,OR1000000324000010,E0005,,1924,2024-02-26,14:55:33,AUTOCLR,,,,VF02
100,OR1000000324000020,E0001,,1925,2024-02-07,08:53:03,SALEUSER3,,,,VA01
100,OR1000000324000020,E0002,,1926,2024-02-19,06:21:05,WHOUSE01,,,,VL01N
100,OR1000000324000020,E0003,,1927,2024-02-21,07:30:24,WHOUSE01,,,,VL02N
100,OR1000000324000020,E0004,,1928,2024-02-23,10:58:03,FINANCE02,,,,VF01
100,OR1000000324000020,E0005,,1929,2024-02-25,13:43:21,AUTOCLR,,,,VF02
100,OR1000000325000010,E0001,,1930,2024-04-21,13:31:09,SALEUSER3,,,,VA01
100,OR1000000325000010,E0002,,1931,2024-05-09,16:24:09,WHOUSE02,,,,VL01N
100,OR1000000325000010,E0003,,1932,2024-05-11,13:28:20,WHOUSE02,,,,VL02N
100,OR1000000325000010,E0004,,1933,2024-05-11,09:08:30,FINANCE01,,,,VF01
100,OR1000000325000010,E0005,,1934,2024-05-12,11:24:50,AUTOCLR,,,,VF02
100,OR1000000326000010,E0001,,1935,2024-08-05,11:46:36,SALEUSER3,,,,VA01
100,OR1000000326000010,E0002,,1936,2024-08-24,11:15:00,WHOUSE01,,,,VL01N
100,OR1000000326000010,E0003,,1937,2024-08-26,09:49:36,WHOUSE01,,,,VL02N
100,OR1000000326000010,E0004,,1938,2024-08-27,07:09:34,FINANCE02,,,,VF01
100,OR1000000326000010,E0005,,1939,2024-08-29,10:34:02,AUTOCLR,,,,VF02
100,OR1000000327000010,E0001,,1940,2024-05-04,10:10:15,SALEUSER2,,,,VA01
100,OR1000000327000010,I0001,,1941,2024-05-05,11:56:14,SALEUSER2,,,,VA02
100,OR1000000327000010,I0001,X,1942,2024-05-14,12:28:54,SALEUSER1,,,,VA02
100,OR1000000327000010,E0002,,1943,2024-06-01,06:57:33,WHOUSE01,,,,VL01N
100,OR1000000327000010,E0003,,1944,2024-06-02,09:36:09,WHOUSE01,,,,VL02N
100,OR1000000328000010,E0001,,1945,2024-03-03,10:34:39,SALEUSER1,,,,VA01
100,OR1000000328000010,E0002,,1946,2024-03-18,13:18:46,WHOUSE02,,,,VL01N
100,OR1000000328000010,E0003,,1947,2024-03-19,07:37:54,WHOUSE02,,,,VL02N
100,OR1000000328000010,E0004,,1948,2024-03-19,10:20:23,FINANCE02,,,,VF01
100,OR1000000328000010,E0005,,1949,2024-03-22,08:37:36,FINANCE01,,,,VF02
100,OR1000000329000010,E0001,,1950,2024-05-06,12:00:18,SALEUSER2,,,,VA01
100,OR1000000329000010,E0002,,1951,2024-06-03,14:17:49,WHOUSE02,,,,VL01N
100,OR1000000329000010,E0003,,1952,2024-06-03,12:31:39,WHOUSE02,,,,VL02N
100,OR1000000329000010,E0004,,1953,2024-06-08,12:45:29,FINANCE01,,,,VF01
100,OR1000000329000010,E0005,,1954,2024-06-10,13:43:13,AUTOCLR,,,,VF02
100,OR1000000330000010,E0001,,1955,2024-09-14,17:20:53,SALEUSER1,,,,VA01
100,OR1000000330000010,E0002,,1956,2024-10-05,06:56:37,WHOUSE02,,,,VL01N
100,OR1000000330000010,E0003,,1957,2024-10-07,16:45:51,WHOUSE01,,,,VL02N
100,OR1000000330000010,E0004,,1958,2024-10-10,06:38:39,FINANCE01,,,,VF01
100,OR1000000330000010,E0005,,1959,2024-10-12,09:55:14,AUTOCLR,,,,VF02
100,OR1000000331000010,E0001,,1960,2024-04-14,16:02:22,SALEUSER3,,,,VA01
100,OR1000000331000010,E0002,,1961,2024-05-10,12:52:07,WHOUSE01,,,,VL01N
100,OR1000000331000010,E0003,,1962,2024-05-12,13:46:17,WHOUSE01,,,,VL02N
100,OR1000000331000010,E0004,,1963,2024-05-11,07:07:26,FINANCE02,,,,VF01
100,OR1000000331000010,E0005,,1964,2024-05-14,16:27:01,AUTOCLR,,,,VF02
100,OR1000000332000010,E0001,,1965,2024-03-19,10:52:18,SALEUSER3,,,,VA01
100,OR1000000332000010,E0002,,1966,2024-03-29,08:33:02,WHOUSE02,,,,VL01N
100,OR1000000332000010,E0003,,1967,2024-03-31,07:14:27,WHOUSE02,,,,VL02N
100,OR1000000332000010,E0004,,1968,2024-03-30,07:18:46,FINANCE01,,,,VF01
100,OR1000000332000010,E0005,,1969,2024-04-01,16:21:27,FINANCE01,,,,VF02
100,OR1000000333000010,E0001,,1970,2024-07-29,17:53:59,SALEUSER3,,,,VA01
100,OR1000000333000010,E0002,,1971,2024-08-16,12:26:12,WHOUSE01,,,,VL01N
100,OR1000000333000010,E0003,,1972,2024-08-17,06:36:32,WHOUSE01,,,,VL02N
100,OR1000000333000010,E0004,,1973,2024-08-17,09:52:52,FINANCE01,,,,VF01
100,OR1000000333000010,E0005,,1974,2024-08-19,07:01:30,FINANCE01,,,,VF02
100,OR1000000334000010,E0001,,1975,2024-06-09,15:41:32,SALEUSER1,,,,VA01
100,OR1000000334000010,E0006,,1976,2024-06-10,08:06:45,SALEUSER2,,,,VA02
100,OR1000000335000010,E0001,,1977,2024-09-26,08:54:14,SALEUSER1,,,,VA01
100,OR1000000335000010,E0006,,1978,2024-09-30,10:25:05,SALEUSER3,,,,VA02
100,OR1000000335000020,E0001,,1979,2024-09-26,07:48:21,SALEUSER1,,,,VA01
100,OR1000000335000020,E0006,,1980,2024-09-28,07:13:04,SALEUSER3,,,,VA02
100,OR1000000336000010,E0001,,1981,2024-02-07,06:11:08,SALEUSER3,,,,VA01
100,OR1000000336000010,E0002,,1982,2024-02-19,07:31:58,WHOUSE02,,,,VL01N
100,OR1000000336000010,E0003,,1983,2024-02-19,11:31:16,WHOUSE01,,,,VL02N
100,OR1000000337000010,E0001,,1984,2024-03-09,09:47:44,SALEUSER3,,,,VA01
100,OR1000000337000010,E0002,,1985,2024-04-05,11:18:34,WHOUSE02,,,,VL01N
100,OR1000000337000010,E0003,,1986,2024-04-05,10:40:25,WHOUSE02,,,,VL02N
100,OR1000000337000010,E0004,,1987,2024-04-09,11:46:25,FINANCE01,,,,VF01
100,OR1000000337000010,E0005,,1988,2024-04-10,11:01:03,FINANCE01,,,,VF02
100,OR1000000338000010,E0001,,1989,2024-06-16,11:33:54,SALEUSER3,,,,VA01
100,OR1000000338000010,E0002,,1990,2024-07-18,09:34:20,WHOUSE02,,,,VL01N
100,OR1000000338000010,E0003,,1991,2024-07-20,08:03:33,WHOUSE01,,,,VL02N
100,OR1000000338000010,E0004,,1992,2024-07-20,09:14:08,FINANCE01,,,,VF01
100,OR1000000338000010,E0005,,1993,2024-07-22,16:15:19,AUTOCLR,,,,VF02
100,OR1000000339000010,E0001,,1994,2024-09-09,17:12:38,SALEUSER1,,,,VA01
100,OR1000000339000010,E0002,,1995,2024-10-04,06:05:56,WHOUSE02,,,,VL01N
100,OR1000000339000010,E0003,,1996,2024-10-04,08:50:06,WHOUSE02,,,,VL02N
100,OR1000000339000010,E0004,,1997,2024-10-06,14:51:14,FINANCE01,,,,VF01
100,OR1000000339000010,E0005,,1998,2024-10-07,13:15:23,FINANCE01,,,,VF02
100,OR1000000340000010,E0001,,1999,2024-04-15,08:48:36,SALEUSER2,,,,VA01
100,OR1000000340000010,E0002,,2000,2024-04-24,09:29:24,WHOUSE02,,,,VL01N
100,OR1000000340000010,E0003,,2001,2024-04-26,07:24:27,WHOUSE02,,,,VL02N
100,OR1000000340000020,E0001,,2002,2024-04-15,11:30:01,SALEUSER2,,,,VA01
100,OR1000000340000020,E0002,,2003,2024-04-24,15:41:06,WHOUSE02,,,,VL01N
100,OR1000000340000020,E0003,,2004,2024-04-24,11:55:40,WHOUSE02,,,,VL02N
100,OR1000000341000010,E0001,,2005,2024-03-12,06:33:54,SALEUSER2,,,,VA01
100,OR1000000341000010,E0002,,2006,2024-03-29,08:02:07,WHOUSE01,,,,VL01N
100,OR1000000341000010,E0003,,2007,2024-03-29,12:24:31,WHOUSE01,,,,VL02N
100,OR1000000342000010,E0001,,2008,2024-05-02,13:55:48,SALEUSER1,,,,VA01
100,OR1000000342000010,E0002,,2009,2024-05-24,15:32:17,WHOUSE02,,,,VL01N
100,OR1000000342000010,E0003,,2010,2024-05-25,17:28:58,WHOUSE02,,,,VL02N
100,OR1000000342000010,E0004,,2011,2024-05-27,10:51:18,FINANCE02,,,,VF01
100,OR1000000342000010,E0005,,2012,2024-05-30,08:19:57,FINANCE01,,,,VF02
100,OR1000000343000010,E0001,,2013,2024-01-11,14:15:12,SALEUSER2,,,,VA01
100,OR1000000343000010,E0002,,2014,2024-01-25,15:56:44,WHOUSE02,,,,VL01N
100,OR1000000343000010,E0003,,2015,2024-01-25,17:02:33,WHOUSE02,,,,VL02N
100,OR1000000343000010,E0004,,2016,2024-01-29,07:30:28,FINANCE02,,,,VF01
100,OR1000000343000010,E0005,,2017,2024-01-30,17:00:03,FINANCE01,,,,VF02
100,OR1000000344000010,E0001,,2018,2024-02-04,13:05:56,SALEUSER1,,,,VA01
100,OR1000000344000010,E0002,,2019,2024-03-03,09:54:40,WHOUSE02,,,,VL01N
100,OR1000000344000010,E0003,,2020,2024-03-04,13:26:05,WHOUSE02,,,,VL02N
100,OR1000000345000010,E0001,,2021,2024-02-24,06:44:21,SALEUSER2,,,,VA01
100,OR1000000345000010,E0002,,2022,2024-03-20,11:27:50,WHOUSE01,,,,VL01N
100,OR1000000345000010,E0003,,2023,2024-03-20,16:11:34,WHOUSE01,,,,VL02N
100,OR1000000345000010,E0004,,2024,2024-03-25,17:44:25,FINANCE02,,,,VF01
100,OR1000000345000010,E0005,,2025,2024-03-28,16:08:38,AUTOCLR,,,,VF02
100,OR1000000346000010,E0001,,2026,2024-06-18,11:50:03,SALEUSER1,,,,VA01
100,OR1000000346000010,E0002,,2027,2024-07-30,11:13:30,WHOUSE01,,,,VL01N
100,OR1000000346000010,E0003,,2028,2024-08-01,06:51:14,WHOUSE01,,,,VL02N
100,OR1000000346000010,E0004,,2029,2024-07-31,13:22:46,FINANCE02,,,,VF01
100,OR1000000346000010,E0005,,2030,2024-08-03,06:42:25,FINANCE01,,,,VF02
100,OR1000000347000010,E0001,,2031,2024-03-29,14:41:55,SALEUSER1,,,,VA01
100,OR1000000347000010,I0002,,2032,2024-03-30,16:11:11,SALEUSER1,,,,VA02
100,OR1000000347000010,E0002,,2033,2024-04-09,11:28:43,WHOUSE02,,,,VL01N
100,OR1000000347000010,E0003,,2034,2024-04-09,06:18:19,WHOUSE01,,,,VL02N
100,OR1000000348000010,E0001,,2035,2024-05-02,13:28:39,SALEUSER3,,,,VA01
100,OR1000000348000010,E0002,,2036,2024-05-26,15:02:37,WHOUSE02,,,,VL01N
100,OR1000000348000010,E0003,,2037,2024-05-27,06:43:47,WHOUSE01,,,,VL02N
100,OR1000000348000010,E0004,,2038,2024-05-27,15:25:57,FINANCE02,,,,VF01
100,OR1000000348000010,E0005,,2039,2024-05-29,17:53:07,FINANCE01,,,,VF02
100,OR1000000348000020,E0001,,2040,2024-05-02,15:43:47,SALEUSER3,,,,VA01
100,OR1000000348000020,E0002,,2041,2024-05-26,11:28:58,WHOUSE01,,,,VL01N
100,OR1000000348000020,E0003,,2042,2024-05-27,14:52:55,WHOUSE02,,,,VL02N
100,OR1000000348000020,E0004,,2043,2024-05-27,11:43:17,FINANCE02,,,,VF01
100,OR1000000348000020,E0005,,2044,2024-05-28,16:06:19,FINANCE01,,,,VF02
100,OR1000000349000010,E0001,,2045,2024-05-25,14:29:13,SALEUSER1,,,,VA01
100,OR1000000349000010,E0002,,2046,2024-06-07,06:33:02,WHOUSE01,,,,VL01N
100,OR1000000349000010,E0003,,2047,2024-06-07,17:01:56,WHOUSE01,,,,VL02N
100,OR1000000349000010,E0004,,2048,2024-06-13,08:13:23,FINANCE01,,,,VF01
100,OR1000000349000010,E0005,,2049,2024-06-14,17:59:56,AUTOCLR,,,,VF02
100,OR1000000350000010,E0001,,2050,2024-05-29,16:11:56,SALEUSER2,,,,VA01
100,OR1000000350000010,I0001,,2051,2024-05-30,09:06:00,SALEUSER1,,,,VA02
100,OR1000000350000010,I0001,X,2052,2024-06-08,13:28:43,SALEUSER1,,,,VA02
100,OR1000000350000010,E0002,,2053,2024-07-07,09:11:26,WHOUSE01,,,,VL01N
100,OR1000000350000010,E0003,,2054,2024-07-09,11:45:36,WHOUSE02,,,,VL02N
100,OR1000000350000010,E0004,,2055,2024-07-08,09:50:25,FINANCE01,,,,VF01
100,OR1000000351000010,E0001,,2056,2024-05-17,13:22:38,SALEUSER3,,,,VA01
100,OR1000000351000010,E0002,,2057,2024-06-04,12:52:55,WHOUSE01,,,,VL01N
100,OR1000000351000010,E0003,,2058,2024-06-04,10:41:17,WHOUSE02,,,,VL02N
100,OR1000000351000010,E0004,,2059,2024-06-06,13:56:11,FINANCE02,,,,VF01
100,OR1000000351000010,E0005,,2060,2024-06-07,12:31:16,FINANCE01,,,,VF02
100,OR1000000352000010,E0001,,2061,2024-02-17,09:15:45,SALEUSER2,,,,VA01
100,OR1000000352000010,E0002,,2062,2024-03-04,09:05:49,WHOUSE01,,,,VL01N
100,OR1000000352000010,E0003,,2063,2024-03-05,14:35:32,WHOUSE02,,,,VL02N
100,OR1000000352000010,E0004,,2064,2024-03-06,11:19:46,FINANCE02,,,,VF01
100,OR1000000352000010,E0005,,2065,2024-03-09,16:38:21,FINANCE01,,,,VF02
100,OR1000000353000010,E0001,,2066,2024-04-22,15:30:01,SALEUSER3,,,,VA01
100,OR1000000353000010,E0002,,2067,2024-05-03,06:01:52,WHOUSE02,,,,VL01N
100,OR1000000353000010,E0003,,2068,2024-05-04,14:26:16,WHOUSE01,,,,VL02N
100,OR1000000353000010,E0004,,2069,2024-05-08,06:51:36,FINANCE02,,,,VF01
100,OR1000000353000010,E0005,,2070,2024-05-09,12:40:51,FINANCE01,,,,VF02
100,OR1000000354000010,E0001,,2071,2024-08-15,09:01:30,SALEUSER3,,,,VA01
100,OR1000000354000010,E0002,,2072,2024-09-09,17:50:55,WHOUSE02,,,,VL01N
100,OR1000000354000010,E0003,,2073,2024-09-09,09:46:47,WHOUSE01,,,,VL02N
100,OR1000000354000010,E0004,,2074,2024-09-10,10:16:23,FINANCE01,,,,VF01
100,OR1000000354000010,E0005,,2075,2024-09-13,10:44:10,FINANCE01,,,,VF02
100,OR1000000355000010,E0001,,2076,2024-05-10,15:36:17,SALEUSER2,,,,VA01
100,OR1000000355000010,I0001,,2077,2024-05-11,17:28:24,SALEUSER2,,,,VA02
100,OR1000000355000010,I0001,X,2078,2024-05-14,17:25:16,SALEUSER1,,,,VA02
100,OR1000000355000010,E0002,,2079,2024-05-23,06:41:17,WHOUSE02,,,,VL01N
100,OR1000000355000010,E0003,,2080,2024-05-25,10:42:21,WHOUSE02,,,,VL02N
100,OR1000000355000010,E0004,,2081,2024-05-28,17:47:25,FINANCE01,,,,VF01
100,OR1000000355000020,E0001,,2082,2024-05-10,17:43:13,SALEUSER2,,,,VA01
100,OR1000000355000020,I0001,,2083,2024-05-11,15:07:07,SALEUSER2,,,,VA02
100,OR1000000355000020,I0001,X,2084,2024-05-16,12:22:46,FINANCE01,,,,VA02
100,OR1000000355000020,E0002,,2085,2024-05-23,12:29:46,WHOUSE02,,,,VL01N
100,OR1000000355000020,E0003,,2086,2024-05-23,10:55:03,WHOUSE02,,,,VL02N
100,OR1000000355000020,E0004,,2087,2024-05-28,13:08:45,FINANCE01,,,,VF01
100,OR1000000356000010,E0001,,2088,2024-08-07,07:30:39,SALEUSER2,,,,VA01
100,OR1000000356000010,E0002,,2089,2024-08-20,09:51:55,WHOUSE01,,,,VL01N
100,OR1000000356000010,E0003,,2090,2024-08-21,16:20:57,WHOUSE02,,,,VL02N
100,OR1000000356000010,E0004,,2091,2024-08-21,16:12:08,FINANCE01,,,,VF01
100,OR1000000356000010,E0005,,2092,2024-08-24,14:28:24,FINANCE01,,,,VF02
100,OR1000000356000020,E0001,,2093,2024-08-07,13:19:08,SALEUSER2,,,,VA01
100,OR1000000356000020,E0002,,2094,2024-08-20,17:47:47,WHOUSE01,,,,VL01N
100,OR1000000356000020,E0003,,2095,2024-08-22,09:43:02,WHOUSE02,,,,VL02N
100,OR1000000356000020,E0004,,2096,2024-08-21,15:32:24,FINANCE02,,,,VF01
100,OR1000000356000020,E0005,,2097,2024-08-22,14:25:50,AUTOCLR,,,,VF02
100,OR1000000357000010,E0001,,2098,2024-08-25,08:58:44,SALEUSER2,,,,VA01
100,OR1000000357000010,E0002,,2099,2024-09-09,12:42:28,WHOUSE02,,,,VL01N
100,OR1000000357000010,E0003,,2100,2024-09-11,15:07:52,WHOUSE02,,,,VL02N
100,OR1000000357000010,E0004,,2101,2024-09-14,15:46:32,FINANCE01,,,,VF01
100,OR1000000357000010,E0005,,2102,2024-09-15,08:45:32,FINANCE01,,,,VF02
100,OR1000000358000010,E0001,,2103,2024-09-06,14:53:37,SALEUSER3,,,,VA01
100,OR1000000358000010,E0002,,2104,2024-10-19,17:08:30,WHOUSE01,,,,VL01N
100,OR1000000358000010,E0003,,2105,2024-10-19,16:35:17,WHOUSE02,,,,VL02N
100,OR1000000358000010,E0004,,2106,2024-10-21,08:21:35,FINANCE01,,,,VF01
100,OR1000000358000010,E0005,,2107,2024-10-22,08:59:59,AUTOCLR,,,,VF02
100,OR1000000358000020,E0001,,2108,2024-09-06,13:04:41,SALEUSER3,,,,VA01
100,OR1000000358000020,E0002,,2109,2024-10-19,11:35:20,WHOUSE02,,,,VL01N
100,OR1000000358000020,E0003,,2110,2024-10-19,12:30:01,WHOUSE01,,,,VL02N
100,OR1000000358000020,E0004,,2111,2024-10-21,15:50:03,FINANCE01,,,,VF01
100,OR1000000358000020,E0005,,2112,2024-10-23,08:20:08,AUTOCLR,,,,VF02
100,OR1000000359000010,E0001,,2113,2024-08-06,14:03:15,SALEUSER2,,,,VA01
100,OR1000000359000010,E0002,,2114,2024-08-31,06:20:08,WHOUSE01,,,,VL01N
100,OR1000000359000010,E0003,,2115,2024-09-01,14:21:12,WHOUSE01,,,,VL02N
