MANDT,MATNR,BWKEY,BWTAR,LFGJA,LFMON,LBKUM,SALK3,STPRS,VPRSV,PEINH,VKSAL
100,MAT00030,P002,,2023,12,1013.0,357376.27,352.79,S,1,464589.15
100,MAT00030,P002,,2024,01,1071.0,377838.09,352.79,S,1,491189.52
100,MAT00030,P002,,2024,02,1206.0,425464.74,352.79,S,1,553104.16
100,MAT00030,P002,,2024,03,1305.0,460390.95,352.79,S,1,598508.23
100,MAT00030,P002,,2024,04,1282.0,452276.78,352.79,S,1,587959.81
100,MAT00030,P002,,2024,05,1303.0,459685.37,352.79,S,1,597590.98
100,MAT00030,P002,,2024,06,1401.0,494258.79,352.79,S,1,642536.43
100,MAT00030,P002,,2024,07,1492.0,526362.68,352.79,S,1,684271.48
100,MAT00030,P002,,2024,08,1492.0,526362.68,352.79,S,1,684271.48
100,MAT00030,P002,,2024,09,1483.0,523187.57,352.79,S,1,680143.84
100,MAT00030,P002,,2024,10,1418.0,500256.22,352.79,S,1,650333.09
100,MAT00030,P002,,2024,11,1459.0,514720.61,352.79,S,1,669136.79
100,MAT00030,P002,,2024,12,1383.0,487908.57,352.79,S,1,634281.14
100,MAT00030,P003,,2023,01,966.0,16151.52,16.72,S,1,20996.98
100,MAT00030,P003,,2023,02,1022.0,17087.84,16.72,S,1,22214.19
100,MAT00030,P003,,2023,03,1150.0,19228.0,16.72,S,1,24996.4
100,MAT00030,P003,,2023,04,1137.0,19010.64,16.72,S,1,24713.83
100,MAT00030,P003,,2023,05,1062.0,17756.64,16.72,S,1,23083.63
100,MAT00030,P003,,2023,06,1046.0,17489.12,16.72,S,1,22735.86
100,MAT00030,P003,,2023,07,1187.0,19846.64,16.72,S,1,25800.63
100,MAT00030,P003,,2023,08,1095.0,18308.4,16.72,S,1,23800.92
100,MAT00030,P003,,2023,09,1019.0,17037.68,16.72,S,1,22148.98
100,MAT00030,P003,,2023,10,1124.0,18793.28,16.72,S,1,24431.26
100,MAT00030,P003,,2023,11,1163.0,19445.36,16.72,S,1,25278.97
100,MAT00030,P003,,2023,12,1122.0,18759.84,16.72,S,1,24387.79
100,MAT00030,P003,,2024,01,1224.0,20465.28,16.72,S,1,26604.86
100,MAT00030,P003,,2024,02,1268.0,21200.96,16.72,S,1,27561.25
100,MAT00030,P003,,2024,03,1292.0,21602.24,16.72,S,1,28082.91
100,MAT00030,P003,,2024,04,1383.0,23123.76,16.72,S,1,30060.89
100,MAT00030,P003,,2024,05,1435.0,23993.2,16.72,S,1,31191.16
100,MAT00030,P003,,2024,06,1338.0,22371.36,16.72,S,1,29082.77
100,MAT00030,P003,,2024,07,1395.0,23324.4,16.72,S,1,30321.72
100,MAT00030,P003,,2024,08,1398.0,23374.56,16.72,S,1,30386.93
100,MAT00030,P003,,2024,09,1472.0,24611.84,16.72,S,1,31995.39
100,MAT00030,P003,,2024,10,1484.0,24812.48,16.72,S,1,32256.22
100,MAT00030,P003,,2024,11,1580.0,26417.6,16.72,S,1,34342.88
100,MAT00030,P003,,2024,12,1530.0,25581.6,16.72,S,1,33256.08
100,MAT00031,P001,,2023,01,439.0,120707.44,274.96,S,1,156919.67
100,MAT00031,P001,,2023,02,425.0,116858.0,274.96,S,1,151915.4
100,MAT00031,P001,,2023,03,509.0,139954.64,274.96,S,1,181941.03
100,MAT00031,P001,,2023,04,456.0,125381.76,274.96,S,1,162996.29
100,MAT00031,P001,,2023,05,414.0,113833.44,274.96,S,1,147983.47
100,MAT00031,P001,,2023,06,503.0,138304.88,274.96,S,1,179796.34
100,MAT00031,P001,,2023,07,411.0,113008.56,274.96,S,1,146911.13
100,MAT00031,P001,,2023,08,409.0,112458.64,274.96,S,1,146196.23
100,MAT00031,P001,,2023,09,343.0,94311.28,274.96,S,1,122604.66
100,MAT00031,P001,,2023,10,479.0,131705.84,274.96,S,1,171217.59
100,MAT00031,P001,,2023,11,557.0,153152.72,274.96,S,1,199098.54
100,MAT00031,P001,,2023,12,552.0,151777.92,274.96,S,1,197311.3
100,MAT00031,P001,,2024,01,635.0,174599.6,274.96,S,1,226979.48
100,MAT00031,P001,,2024,02,668.0,183673.28,274.96,S,1,238775.26
100,MAT00031,P001,,2024,03,638.0,175424.48,274.96,S,1,228051.82
100,MAT00031,P001,,2024,04,636.0,174874.56,274.96,S,1,227336.93
100,MAT00031,P001,,2024,05,632.0,173774.72,274.96,S,1,225907.14
100,MAT00031,P001,,2024,06,543.0,149303.28,274.96,S,1,194094.26
100,MAT00031,P001,,2024,07,498.0,136930.08,274.96,S,1,178009.1
100,MAT00031,P001,,2024,08,492.0,135280.32,274.96,S,1,175864.42
100,MAT00031,P001,,2024,09,468.0,128681.28,274.96,S,1,167285.66
100,MAT00031,P001,,2024,10,592.0,162776.32,274.96,S,1,211609.22
100,MAT00031,P001,,2024,11,643.0,176799.28,274.96,S,1,229839.06
100,MAT00031,P001,,2024,12,543.0,149303.28,274.96,S,1,194094.26
100,MAT00031,P002,,2023,01,388.0,11682.68,30.11,S,1,15187.48
100,MAT00031,P002,,2023,02,420.0,12646.2,30.11,S,1,16440.06
100,MAT00031,P002,,2023,03,504.0,15175.44,30.11,S,1,19728.07
100,MAT00031,P002,,2023,04,530.0,15958.3,30.11,S,1,20745.79
100,MAT00031,P002,,2023,05,611.0,18397.21,30.11,S,1,23916.37
100,MAT00031,P002,,2023,06,711.0,21408.21,30.11,S,1,27830.67
100,MAT00031,P002,,2023,07,834.0,25111.74,30.11,S,1,32645.26
100,MAT00031,P002,,2023,08,921.0,27731.31,30.11,S,1,36050.7
100,MAT00031,P002,,2023,09,1032.0,31073.52,30.11,S,1,40395.58
100,MAT00031,P002,,2023,10,1079.0,32488.69,30.11,S,1,42235.3
100,MAT00031,P002,,2023,11,1116.0,33602.76,30.11,S,1,43683.59
100,MAT00031,P002,,2023,12,1156.0,34807.16,30.11,S,1,45249.31
100,MAT00031,P002,,2024,01,1220.0,36734.2,30.11,S,1,47754.46
100,MAT00031,P002,,2024,02,1346.0,40528.06,30.11,S,1,52686.48
100,MAT00031,P002,,2024,03,1392.0,41913.12,30.11,S,1,54487.06
100,MAT00031,P002,,2024,04,1537.0,46279.07,30.11,S,1,60162.79
100,MAT00031,P002,,2024,05,1500.0,45165.0,30.11,S,1,58714.5
100,MAT00031,P002,,2024,06,1501.0,45195.11,30.11,S,1,58753.64
100,MAT00031,P002,,2024,07,1433.0,43147.63,30.11,S,1,56091.92
100,MAT00031,P002,,2024,08,1471.0,44291.81,30.11,S,1,57579.35
100,MAT00031,P002,,2024,09,1545.0,46519.95,30.11,S,1,60475.93
100,MAT00031,P002,,2024,10,1622.0,48838.42,30.11,S,1,63489.95
100,MAT00031,P002,,2024,11,1649.0,49651.39,30.11,S,1,64546.81
100,MAT00031,P002,,2024,12,1596.0,48055.56,30.11,S,1,62472.23
100,MAT00031,P003,,2023,01,1011.0,77017.98,76.18,S,1,100123.37
100,MAT00031,P003,,2023,02,946.0,72066.28,76.18,S,1,93686.16
100,MAT00031,P003,,2023,03,918.0,69933.24,76.18,S,1,90913.21
100,MAT00031,P003,,2023,04,899.0,68485.82,76.18,S,1,89031.57
100,MAT00031,P003,,2023,05,1034.0,78770.12,76.18,S,1,102401.16
100,MAT00031,P003,,2023,06,1102.0,83950.36,76.18,S,1,109135.47
100,MAT00031,P003,,2023,07,1021.0,77779.78,76.18,S,1,101113.71
100,MAT00031,P003,,2023,08,1082.0,82426.76,76.18,S,1,107154.79
100,MAT00031,P003,,2023,09,1031.0,78541.58,76.18,S,1,102104.05
100,MAT00031,P003,,2023,10,934.0,71152.12,76.18,S,1,92497.76
100,MAT00031,P003,,2023,11,967.0,73666.06,76.18,S,1,95765.88
100,MAT00031,P003,,2023,12,1098.0,83645.64,76.18,S,1,108739.33
100,MAT00031,P003,,2024,01,1111.0,84635.98,76.18,S,1,110026.77
100,MAT00031,P003,,2024,02,1228.0,93549.04,76.18,S,1,121613.75
100,MAT00031,P003,,2024,03,1248.0,95072.64,76.18,S,1,123594.43
100,MAT00031,P003,,2024,04,1218.0,92787.24,76.18,S,1,120623.41
100,MAT00031,P003,,2024,05,1173.0,89359.14,76.18,S,1,116166.88
100,MAT00031,P003,,2024,06,1228.0,93549.04,76.18,S,1,121613.75
100,MAT00031,P003,,2024,07,1282.0,97662.76,76.18,S,1,126961.59
100,MAT00031,P003,,2024,08,1397.0,106423.46,76.18,S,1,138350.5
100,MAT00031,P003,,2024,09,1374.0,104671.32,76.18,S,1,136072.72
100,MAT00031,P003,,2024,10,1318.0,100405.24,76.18,S,1,130526.81
100,MAT00031,P003,,2024,11,1343.0,102309.74,76.18,S,1,133002.66
100,MAT00031,P003,,2024,12,1301.0,99110.18,76.18,S,1,128843.23
100,MAT00032,P001,,2023,01,464.0,169211.52,364.68,S,1,219974.98
100,MAT00032,P001,,2023,02,556.0,202762.08,364.68,S,1,263590.7
100,MAT00032,P001,,2023,03,527.0,192186.36,364.68,S,1,249842.27
100,MAT00032,P001,,2023,04,651.0,237406.68,364.68,S,1,308628.68
100,MAT00032,P001,,2023,05,782.0,285179.76,364.68,S,1,370733.69
100,MAT00032,P001,,2023,06,701.0,255640.68,364.68,S,1,332332.88
100,MAT00032,P001,,2023,07,646.0,235583.28,364.68,S,1,306258.26
100,MAT00032,P001,,2023,08,578.0,210785.04,364.68,S,1,274020.55
100,MAT00032,P001,,2023,09,480.0,175046.4,364.68,S,1,227560.32
100,MAT00032,P001,,2023,10,613.0,223548.84,364.68,S,1,290613.49
100,MAT00032,P001,,2023,11,557.0,203126.76,364.68,S,1,264064.79
100,MAT00032,P001,,2023,12,652.0,237771.36,364.68,S,1,309102.77
100,MAT00032,P001,,2024,01,746.0,272051.28,364.68,S,1,353666.66
100,MAT00032,P001,,2024,02,663.0,241782.84,364.68,S,1,314317.69
100,MAT00032,P001,,2024,03,784.0,285909.12,364.68,S,1,371681.86
100,MAT00032,P001,,2024,04,837.0,305237.16,364.68,S,1,396808.31
100,MAT00032,P001,,2024,05,938.0,342069.84,364.68,S,1,444690.79
100,MAT00032,P001,,2024,06,1046.0,381455.28,364.68,S,1,495891.86
100,MAT00032,P001,,2024,07,1053.0,384008.04,364.68,S,1,499210.45
100,MAT00032,P001,,2024,08,1144.0,417193.92,364.68,S,1,542352.1
100,MAT00032,P001,,2024,09,1056.0,385102.08,364.68,S,1,500632.7
100,MAT00032,P001,,2024,10,1039.0,378902.52,364.68,S,1,492573.28
100,MAT00032,P001,,2024,11,1022.0,372702.96,364.68,S,1,484513.85
100,MAT00032,P001,,2024,12,1111.0,405159.48,364.68,S,1,526707.32
100,MAT00032,P002,,2023,01,721.0,12797.75,17.75,S,1,16637.08
100,MAT00032,P002,,2023,02,863.0,15318.25,17.75,S,1,19913.73
100,MAT00032,P002,,2023,03,833.0,14785.75,17.75,S,1,19221.48
100,MAT00032,P002,,2023,04,798.0,14164.5,17.75,S,1,18413.85
100,MAT00032,P002,,2023,05,801.0,14217.75,17.75,S,1,18483.08
100,MAT00032,P002,,2023,06,854.0,15158.5,17.75,S,1,19706.05
100,MAT00032,P002,,2023,07,766.0,13596.5,17.75,S,1,17675.45
100,MAT00032,P002,,2023,08,671.0,11910.25,17.75,S,1,15483.33
100,MAT00032,P002,,2023,09,817.0,14501.75,17.75,S,1,18852.28
100,MAT00032,P002,,2023,10,726.0,12886.5,17.75,S,1,16752.45
100,MAT00032,P002,,2023,11,738.0,13099.5,17.75,S,1,17029.35
100,MAT00032,P002,,2023,12,678.0,12034.5,17.75,S,1,15644.85
100,MAT00032,P002,,2024,01,703.0,12478.25,17.75,S,1,16221.73
100,MAT00032,P002,,2024,02,682.0,12105.5,17.75,S,1,15737.15
100,MAT00032,P002,,2024,03,743.0,13188.25,17.75,S,1,17144.73
100,MAT00032,P002,,2024,04,843.0,14963.25,17.75,S,1,19452.23
100,MAT00032,P002,,2024,05,872.0,15478.0,17.75,S,1,20121.4
100,MAT00032,P002,,2024,06,942.0,16720.5,17.75,S,1,21736.65
100,MAT00032,P002,,2024,07,1083.0,19223.25,17.75,S,1,24990.23
100,MAT00032,P002,,2024,08,1022.0,18140.5,17.75,S,1,23582.65
100,MAT00032,P002,,2024,09,982.0,17430.5,17.75,S,1,22659.65
100,MAT00032,P002,,2024,10,911.0,16170.25,17.75,S,1,21021.33
100,MAT00032,P002,,2024,11,935.0,16596.25,17.75,S,1,21575.12
100,MAT00032,P002,,2024,12,949.0,16844.75,17.75,S,1,21898.17
100,MAT00032,P003,,2023,01,87.0,14911.8,171.4,S,1,19385.34
100,MAT00032,P003,,2023,02,215.0,36851.0,171.4,S,1,47906.3
100,MAT00032,P003,,2023,03,208.0,35651.2,171.4,S,1,46346.56
100,MAT00032,P003,,2023,04,219.0,37536.6,171.4,S,1,48797.58
100,MAT00032,P003,,2023,05,146.0,25024.4,171.4,S,1,32531.72
100,MAT00032,P003,,2023,06,238.0,40793.2,171.4,S,1,53031.16
100,MAT00032,P003,,2023,07,289.0,49534.6,171.4,S,1,64394.98
100,MAT00032,P003,,2023,08,239.0,40964.6,171.4,S,1,53253.98
100,MAT00032,P003,,2023,09,262.0,44906.8,171.4,S,1,58378.84
100,MAT00032,P003,,2023,10,265.0,45421.0,171.4,S,1,59047.3
100,MAT00032,P003,,2023,11,275.0,47135.0,171.4,S,1,61275.5
100,MAT00032,P003,,2023,12,395.0,67703.0,171.4,S,1,88013.9
100,MAT00032,P003,,2024,01,541.0,92727.4,171.4,S,1,120545.62
100,MAT00032,P003,,2024,02,483.0,82786.2,171.4,S,1,107622.06
100,MAT00032,P003,,2024,03,431.0,73873.4,171.4,S,1,96035.42
100,MAT00032,P003,,2024,04,561.0,96155.4,171.4,S,1,125002.02
100,MAT00032,P003,,2024,05,463.0,79358.2,171.4,S,1,103165.66
100,MAT00032,P003,,2024,06,392.0,67188.8,171.4,S,1,87345.44
100,MAT00032,P003,,2024,07,314.0,53819.6,171.4,S,1,69965.48
100,MAT00032,P003,,2024,08,366.0,62732.4,171.4,S,1,81552.12
100,MAT00032,P003,,2024,09,431.0,73873.4,171.4,S,1,96035.42
100,MAT00032,P003,,2024,10,542.0,92898.8,171.4,S,1,120768.44
100,MAT00032,P003,,2024,11,548.0,93927.2,171.4,S,1,122105.36
100,MAT00032,P003,,2024,12,511.0,87585.4,171.4,S,1,113861.02
100,MAT00033,P001,,2023,01,963.0,111862.08,116.16,S,1,145420.7
100,MAT00033,P001,,2023,02,1010.0,117321.6,116.16,S,1,152518.08
100,MAT00033,P001,,2023,03,1083.0,125801.28,116.16,S,1,163541.66
100,MAT00033,P001,,2023,04,988.0,114766.08,116.16,S,1,149195.9
100,MAT00033,P001,,2023,05,1002.0,116392.32,116.16,S,1,151310.02
100,MAT00033,P001,,2023,06,1150.0,133584.0,116.16,S,1,173659.2
100,MAT00033,P001,,2023,07,1258.0,146129.28,116.16,S,1,189968.06
100,MAT00033,P001,,2023,08,1379.0,160184.64,116.16,S,1,208240.03
100,MAT00033,P001,,2023,09,1424.0,165411.84,116.16,S,1,215035.39
100,MAT00033,P001,,2023,10,1345.0,156235.2,116.16,S,1,203105.76
100,MAT00033,P001,,2023,11,1431.0,166224.96,116.16,S,1,216092.45
100,MAT00033,P001,,2023,12,1374.0,159603.84,116.16,S,1,207484.99
100,MAT00033,P001,,2024,01,1388.0,161230.08,116.16,S,1,209599.1
100,MAT00033,P001,,2024,02,1365.0,158558.4,116.16,S,1,206125.92
100,MAT00033,P001,,2024,03,1359.0,157861.44,116.16,S,1,205219.87
100,MAT00033,P001,,2024,04,1409.0,163669.44,116.16,S,1,212770.27
100,MAT00033,P001,,2024,05,1334.0,154957.44,116.16,S,1,201444.67
100,MAT00033,P001,,2024,06,1476.0,171452.16,116.16,S,1,222887.81
100,MAT00033,P001,,2024,07,1512.0,175633.92,116.16,S,1,228324.1
100,MAT00033,P001,,2024,08,1442.0,167502.72,116.16,S,1,217753.54
100,MAT00033,P001,,2024,09,1528.0,177492.48,116.16,S,1,230740.22
100,MAT00033,P001,,2024,10,1441.0,167386.56,116.16,S,1,217602.53
100,MAT00033,P001,,2024,11,1402.0,162856.32,116.16,S,1,211713.22
100,MAT00033,P001,,2024,12,1378.0,160068.48,116.16,S,1,208089.02
100,MAT00033,P002,,2023,01,478.0,55476.68,116.06,S,1,72119.68
100,MAT00033,P002,,2023,02,624.0,72421.44,116.06,S,1,94147.87
100,MAT00033,P002,,2023,03,721.0,83679.26,116.06,S,1,108783.04
100,MAT00033,P002,,2023,04,645.0,74858.7,116.06,S,1,97316.31
100,MAT00033,P002,,2023,05,732.0,84955.92,116.06,S,1,110442.7
100,MAT00033,P002,,2023,06,677.0,78572.62,116.06,S,1,102144.41
100,MAT00033,P002,,2023,07,631.0,73233.86,116.06,S,1,95204.02
100,MAT00033,P002,,2023,08,644.0,74742.64,116.06,S,1,97165.43
100,MAT00033,P002,,2023,09,696.0,80777.76,116.06,S,1,105011.09
100,MAT00033,P002,,2023,10,645.0,74858.7,116.06,S,1,97316.31
100,MAT00033,P002,,2023,11,722.0,83795.32,116.06,S,1,108933.92
100,MAT00033,P002,,2023,12,627.0,72769.62,116.06,S,1,94600.51
100,MAT00033,P002,,2024,01,572.0,66386.32,116.06,S,1,86302.22
100,MAT00033,P002,,2024,02,718.0,83331.08,116.06,S,1,108330.4
100,MAT00033,P002,,2024,03,741.0,86000.46,116.06,S,1,111800.6
100,MAT00033,P002,,2024,04,642.0,74510.52,116.06,S,1,96863.68
100,MAT00033,P002,,2024,05,656.0,76135.36,116.06,S,1,98975.97
100,MAT00033,P002,,2024,06,762.0,88437.72,116.06,S,1,114969.04
100,MAT00033,P002,,2024,07,864.0,100275.84,116.06,S,1,130358.59
100,MAT00033,P002,,2024,08,862.0,100043.72,116.06,S,1,130056.84
100,MAT00033,P002,,2024,09,877.0,101784.62,116.06,S,1,132320.01
100,MAT00033,P002,,2024,10,974.0,113042.44,116.06,S,1,146955.17
100,MAT00033,P002,,2024,11,939.0,108980.34,116.06,S,1,141674.44
100,MAT00033,P002,,2024,12,893.0,103641.58,116.06,S,1,134734.05
100,MAT00033,P003,,2023,01,107.0,23030.68,215.24,S,1,29939.88
100,MAT00033,P003,,2023,02,121.0,26044.04,215.24,S,1,33857.25
100,MAT00033,P003,,2023,03,142.0,30564.08,215.24,S,1,39733.3
100,MAT00033,P003,,2023,04,179.0,38527.96,215.24,S,1,50086.35
100,MAT00033,P003,,2023,05,273.0,58760.52,215.24,S,1,76388.68
100,MAT00033,P003,,2023,06,378.0,81360.72,215.24,S,1,105768.94
100,MAT00033,P003,,2023,07,508.0,109341.92,215.24,S,1,142144.5
100,MAT00033,P003,,2023,08,651.0,140121.24,215.24,S,1,182157.61
100,MAT00033,P003,,2023,09,733.0,157770.92,215.24,S,1,205102.2
100,MAT00033,P003,,2023,10,670.0,144210.8,215.24,S,1,187474.04
100,MAT00033,P003,,2023,11,804.0,173052.96,215.24,S,1,224968.85
100,MAT00033,P003,,2023,12,931.0,200388.44,215.24,S,1,260504.97
100,MAT00033,P003,,2024,01,1066.0,229445.84,215.24,S,1,298279.59
100,MAT00033,P003,,2024,02,1171.0,252046.04,215.24,S,1,327659.85
100,MAT00033,P003,,2024,03,1263.0,271848.12,215.24,S,1,353402.56
100,MAT00033,P003,,2024,04,1190.0,256135.6,215.24,S,1,332976.28
100,MAT00033,P003,,2024,05,1223.0,263238.52,215.24,S,1,342210.08
100,MAT00033,P003,,2024,06,1333.0,286914.92,215.24,S,1,372989.4
100,MAT00033,P003,,2024,07,1282.0,275937.68,215.24,S,1,358718.98
100,MAT00033,P003,,2024,08,1370.0,294878.8,215.24,S,1,383342.44
100,MAT00033,P003,,2024,09,1376.0,296170.24,215.24,S,1,385021.31
100,MAT00033,P003,,2024,10,1411.0,303703.64,215.24,S,1,394814.73
100,MAT00033,P003,,2024,11,1440.0,309945.6,215.24,S,1,402929.28
100,MAT00033,P003,,2024,12,1346.0,289713.04,215.24,S,1,376626.95
100,MAT00034,P001,,2023,01,244.0,69754.72,285.88,S,1,90681.14
100,MAT00034,P001,,2023,02,174.0,49743.12,285.88,S,1,64666.06
100,MAT00034,P001,,2023,03,303.0,86621.64,285.88,S,1,112608.13
100,MAT00034,P001,,2023,04,374.0,106919.12,285.88,S,1,138994.86
100,MAT00034,P001,,2023,05,455.0,130075.4,285.88,S,1,169098.02
100,MAT00034,P001,,2023,06,552.0,157805.76,285.88,S,1,205147.49
100,MAT00034,P001,,2023,07,688.0,196685.44,285.88,S,1,255691.07
100,MAT00034,P001,,2023,08,758.0,216697.04,285.88,S,1,281706.15
100,MAT00034,P001,,2023,09,855.0,244427.4,285.88,S,1,317755.62
100,MAT00034,P001,,2023,10,973.0,278161.24,285.88,S,1,361609.61
100,MAT00034,P001,,2023,11,1093.0,312466.84,285.88,S,1,406206.89
100,MAT00034,P001,,2023,12,1107.0,316469.16,285.88,S,1,411409.91
100,MAT00034,P001,,2024,01,1192.0,340768.96,285.88,S,1,442999.65
100,MAT00034,P001,,2024,02,1214.0,347058.32,285.88,S,1,451175.82
100,MAT00034,P001,,2024,03,1288.0,368213.44,285.88,S,1,478677.47
100,MAT00034,P001,,2024,04,1192.0,340768.96,285.88,S,1,442999.65
100,MAT00034,P001,,2024,05,1120.0,320185.6,285.88,S,1,416241.28
100,MAT00034,P001,,2024,06,1063.0,303890.44,285.88,S,1,395057.57
100,MAT00034,P001,,2024,07,1157.0,330763.16,285.88,S,1,429992.11
100,MAT00034,P001,,2024,08,1269.0,362781.72,285.88,S,1,471616.24
100,MAT00034,P001,,2024,09,1180.0,337338.4,285.88,S,1,438539.92
100,MAT00034,P001,,2024,10,1312.0,375074.56,285.88,S,1,487596.93
100,MAT00034,P001,,2024,11,1227.0,350774.76,285.88,S,1,456007.19
100,MAT00034,P001,,2024,12,1316.0,376218.08,285.88,S,1,489083.5
100,MAT00034,P002,,2023,01,173.0,44488.68,257.16,S,1,57835.28
100,MAT00034,P002,,2023,02,188.0,48346.08,257.16,S,1,62849.9
100,MAT00034,P002,,2023,03,204.0,52460.64,257.16,S,1,68198.83
100,MAT00034,P002,,2023,04,338.0,86920.08,257.16,S,1,112996.1
100,MAT00034,P002,,2023,05,477.0,122665.32,257.16,S,1,159464.92
100,MAT00034,P002,,2023,06,419.0,107750.04,257.16,S,1,140075.05
100,MAT00034,P002,,2023,07,331.0,85119.96,257.16,S,1,110655.95
100,MAT00034,P002,,2023,08,247.0,63518.52,257.16,S,1,82574.08
100,MAT00034,P002,,2023,09,373.0,95920.68,257.16,S,1,124696.88
100,MAT00034,P002,,2023,10,284.0,73033.44,257.16,S,1,94943.47
100,MAT00034,P002,,2023,11,390.0,100292.4,257.16,S,1,130380.12
100,MAT00034,P002,,2023,12,341.0,87691.56,257.16,S,1,113999.03
100,MAT00034,P002,,2024,01,336.0,86405.76,257.16,S,1,112327.49
100,MAT00034,P002,,2024,02,476.0,122408.16,257.16,S,1,159130.61
100,MAT00034,P002,,2024,03,544.0,139895.04,257.16,S,1,181863.55
100,MAT00034,P002,,2024,04,620.0,159439.2,257.16,S,1,207270.96
100,MAT00034,P002,,2024,05,578.0,148638.48,257.16,S,1,193230.02
100,MAT00034,P002,,2024,06,629.0,161753.64,257.16,S,1,210279.73
100,MAT00034,P002,,2024,07,663.0,170497.08,257.16,S,1,221646.2
100,MAT00034,P002,,2024,08,723.0,185926.68,257.16,S,1,241704.68
100,MAT00034,P002,,2024,09,737.0,189526.92,257.16,S,1,246385.0
100,MAT00034,P002,,2024,10,786.0,202127.76,257.16,S,1,262766.09
100,MAT00034,P002,,2024,11,730.0,187726.8,257.16,S,1,244044.84
100,MAT00034,P002,,2024,12,677.0,174097.32,257.16,S,1,226326.52
100,MAT00034,P003,,2023,01,773.0,116359.69,150.53,S,1,151267.6
100,MAT00034,P003,,2023,02,701.0,105521.53,150.53,S,1,137177.99
100,MAT00034,P003,,2023,03,657.0,98898.21,150.53,S,1,128567.67
100,MAT00034,P003,,2023,04,616.0,92726.48,150.53,S,1,120544.42
100,MAT00034,P003,,2023,05,532.0,80081.96,150.53,S,1,104106.55
100,MAT00034,P003,,2023,06,576.0,86705.28,150.53,S,1,112716.86
100,MAT00034,P003,,2023,07,517.0,77824.01,150.53,S,1,101171.21
100,MAT00034,P003,,2023,08,465.0,69996.45,150.53,S,1,90995.38
100,MAT00034,P003,,2023,09,472.0,71050.16,150.53,S,1,92365.21
100,MAT00034,P003,,2023,10,402.0,60513.06,150.53,S,1,78666.98
100,MAT00034,P003,,2023,11,522.0,78576.66,150.53,S,1,102149.66
100,MAT00034,P003,,2023,12,464.0,69845.92,150.53,S,1,90799.7
100,MAT00034,P003,,2024,01,495.0,74512.35,150.53,S,1,96866.06
100,MAT00034,P003,,2024,02,410.0,61717.3,150.53,S,1,80232.49
100,MAT00034,P003,,2024,03,546.0,82189.38,150.53,S,1,106846.19
100,MAT00034,P003,,2024,04,614.0,92425.42,150.53,S,1,120153.05
100,MAT00034,P003,,2024,05,756.0,113800.68,150.53,S,1,147940.88
100,MAT00034,P003,,2024,06,659.0,99199.27,150.53,S,1,128959.05
100,MAT00034,P003,,2024,07,559.0,84146.27,150.53,S,1,109390.15
100,MAT00034,P003,,2024,08,505.0,76017.65,150.53,S,1,98822.94
100,MAT00034,P003,,2024,09,425.0,63975.25,150.53,S,1,83167.82
100,MAT00034,P003,,2024,10,529.0,79630.37,150.53,S,1,103519.48
100,MAT00034,P003,,2024,11,649.0,97693.97,150.53,S,1,127002.16
100,MAT00034,P003,,2024,12,628.0,94532.84,150.53,S,1,122892.69
100,MAT00035,P001,,2023,01,898.0,74408.28,82.86,S,1,96730.76
100,MAT00035,P001,,2023,02,1041.0,86257.26,82.86,S,1,112134.44
100,MAT00035,P001,,2023,03,1135.0,94046.1,82.86,S,1,122259.93
100,MAT00035,P001,,2023,04,1111.0,92057.46,82.86,S,1,119674.7
100,MAT00035,P001,,2023,05,1248.0,103409.28,82.86,S,1,134432.06
100,MAT00035,P001,,2023,06,1281.0,106143.66,82.86,S,1,137986.76
100,MAT00035,P001,,2023,07,1374.0,113849.64,82.86,S,1,148004.53
100,MAT00035,P001,,2023,08,1403.0,116252.58,82.86,S,1,151128.35
100,MAT00035,P001,,2023,09,1447.0,119898.42,82.86,S,1,155867.95
100,MAT00035,P001,,2023,10,1566.0,129758.76,82.86,S,1,168686.39
100,MAT00035,P001,,2023,11,1631.0,135144.66,82.86,S,1,175688.06
100,MAT00035,P001,,2023,12,1548.0,128267.28,82.86,S,1,166747.46
100,MAT00035,P001,,2024,01,1473.0,122052.78,82.86,S,1,158668.61
100,MAT00035,P001,,2024,02,1610.0,133404.6,82.86,S,1,173425.98
100,MAT00035,P001,,2024,03,1738.0,144010.68,82.86,S,1,187213.88
100,MAT00035,P001,,2024,04,1818.0,150639.48,82.86,S,1,195831.32
100,MAT00035,P001,,2024,05,1743.0,144424.98,82.86,S,1,187752.47
100,MAT00035,P001,,2024,06,1796.0,148816.56,82.86,S,1,193461.53
100,MAT00035,P001,,2024,07,1840.0,152462.4,82.86,S,1,198201.12
100,MAT00035,P001,,2024,08,1852.0,153456.72,82.86,S,1,199493.74
100,MAT00035,P001,,2024,09,1857.0,153871.02,82.86,S,1,200032.33
100,MAT00035,P001,,2024,10,1896.0,157102.56,82.86,S,1,204233.33
100,MAT00035,P001,,2024,11,2041.0,169117.26,82.86,S,1,219852.44
100,MAT00035,P001,,2024,12,2077.0,172100.22,82.86,S,1,223730.29
100,MAT00035,P002,,2023,01,322.0,65720.2,204.1,S,1,85436.26
100,MAT00035,P002,,2023,02,427.0,87150.7,204.1,S,1,113295.91
100,MAT00035,P002,,2023,03,427.0,87150.7,204.1,S,1,113295.91
100,MAT00035,P002,,2023,04,369.0,75312.9,204.1,S,1,97906.77
