MANDT,MATNR,WERKS,LGORT,LFGJA,LFMON,LABST,UMLME,INSME,SPEME,LBKUM
100,MAT00035,P001,SL03,2023,02,596.0,0,0,0,596.0
100,MAT00035,P001,SL03,2023,03,623.0,0,0,0,623.0
100,MAT00035,P001,SL03,2023,04,693.0,0,0,0,693.0
100,MAT00035,P001,SL03,2023,05,791.0,0,0,0,791.0
100,MAT00035,P001,SL03,2023,06,780.0,0,0,0,780.0
100,MAT00035,P001,SL03,2023,07,587.0,0,0,0,587.0
100,MAT00035,P001,SL03,2023,08,476.0,0,0,0,476.0
100,MAT00035,P001,SL03,2023,09,331.0,0,0,0,331.0
100,MAT00035,P001,SL03,2023,10,318.0,0,0,0,318.0
100,MAT00035,P001,SL03,2023,11,142.0,0,0,0,142.0
100,MAT00035,P001,SL03,2023,12,59.0,0,0,0,59.0
100,MAT00035,P001,SL03,2024,01,133.0,0,0,0,133.0
100,MAT00035,P001,SL03,2024,02,231.0,0,0,0,231.0
100,MAT00035,P001,SL03,2024,03,256.0,0,0,0,256.0
100,MAT00035,P001,SL03,2024,04,339.0,0,0,0,339.0
100,MAT00035,P001,SL03,2024,05,332.0,0,0,0,332.0
100,MAT00035,P001,SL03,2024,06,429.0,0,0,0,429.0
100,MAT00035,P001,SL03,2024,07,426.0,0,0,0,426.0
100,MAT00035,P001,SL03,2024,08,443.0,0,0,0,443.0
100,MAT00035,P001,SL03,2024,09,444.0,0,0,0,444.0
100,MAT00035,P001,SL03,2024,10,392.0,0,0,0,392.0
100,MAT00035,P001,SL03,2024,11,341.0,0,0,0,341.0
100,MAT00035,P001,SL03,2024,12,191.0,0,0,0,191.0
100,MAT00035,P002,SL02,2023,01,176.0,0,0,0,176.0
100,MAT00035,P002,SL02,2023,02,215.0,0,0,0,215.0
100,MAT00035,P002,SL02,2023,03,221.0,0,0,0,221.0
100,MAT00035,P002,SL02,2023,04,211.0,0,0,0,211.0
100,MAT00035,P002,SL02,2023,05,159.0,0,0,0,159.0
100,MAT00035,P002,SL02,2023,06,132.0,0,0,0,132.0
100,MAT00035,P002,SL02,2023,07,191.0,0,0,0,191.0
100,MAT00035,P002,SL02,2023,08,172.0,0,0,0,172.0
100,MAT00035,P002,SL02,2023,09,225.0,0,0,0,225.0
100,MAT00035,P002,SL02,2023,10,210.0,0,0,0,210.0
100,MAT00035,P002,SL02,2023,11,315.0,0,0,0,315.0
100,MAT00035,P002,SL02,2023,12,321.0,0,0,0,321.0
100,MAT00035,P002,SL02,2024,01,436.0,0,0,0,436.0
100,MAT00035,P002,SL02,2024,02,429.0,0,0,0,429.0
100,MAT00035,P002,SL02,2024,03,513.0,0,0,0,513.0
100,MAT00035,P002,SL02,2024,04,570.0,0,0,0,570.0
100,MAT00035,P002,SL02,2024,05,663.0,0,0,0,663.0
100,MAT00035,P002,SL02,2024,06,628.0,0,0,0,628.0
100,MAT00035,P002,SL02,2024,07,596.0,0,0,0,596.0
100,MAT00035,P002,SL02,2024,08,577.0,0,0,0,577.0
100,MAT00035,P002,SL02,2024,09,683.0,0,0,0,683.0
100,MAT00035,P002,SL02,2024,10,643.0,0,0,0,643.0
100,MAT00035,P002,SL02,2024,11,679.0,0,0,0,679.0
100,MAT00035,P002,SL02,2024,12,747.0,0,0,0,747.0
100,MAT00035,P003,SL03,2023,01,299.0,0,0,0,299.0
100,MAT00035,P003,SL03,2023,02,281.0,0,0,0,281.0
100,MAT00035,P003,SL03,2023,03,368.0,0,0,0,368.0
100,MAT00035,P003,SL03,2023,04,480.0,0,0,0,480.0
100,MAT00035,P003,SL03,2023,05,403.0,0,0,0,403.0
100,MAT00035,P003,SL03,2023,06,456.0,0,0,0,456.0
100,MAT00035,P003,SL03,2023,07,536.0,0,0,0,536.0
100,MAT00035,P003,SL03,2023,08,496.0,0,0,0,496.0
100,MAT00035,P003,SL03,2023,09,545.0,0,0,0,545.0
100,MAT00035,P003,SL03,2023,10,646.0,0,0,0,646.0
100,MAT00035,P003,SL03,2023,11,608.0,0,0,0,608.0
100,MAT00035,P003,SL03,2023,12,575.0,0,0,0,575.0
100,MAT00035,P003,SL03,2024,01,495.0,0,0,0,495.0
100,MAT00035,P003,SL03,2024,02,585.0,0,0,0,585.0
100,MAT00035,P003,SL03,2024,03,541.0,0,0,0,541.0
100,MAT00035,P003,SL03,2024,04,468.0,0,0,0,468.0
100,MAT00035,P003,SL03,2024,05,472.0,0,0,0,472.0
100,MAT00035,P003,SL03,2024,06,481.0,0,0,0,481.0
100,MAT00035,P003,SL03,2024,07,475.0,0,0,0,475.0
100,MAT00035,P003,SL03,2024,08,533.0,0,0,0,533.0
100,MAT00035,P003,SL03,2024,09,631.0,0,0,0,631.0
100,MAT00035,P003,SL03,2024,10,735.0,0,0,0,735.0
100,MAT00035,P003,SL03,2024,11,667.0,0,0,0,667.0
100,MAT00035,P003,SL03,2024,12,739.0,0,0,0,739.0
100,MAT00036,P001,SL03,2023,01,87.0,0,0,0,87.0
100,MAT00036,P001,SL03,2023,02,90.0,0,0,0,90.0
100,MAT00036,P001,SL03,2023,03,86.0,0,0,0,86.0
100,MAT00036,P001,SL03,2023,04,20.0,0,0,0,20.0
100,MAT00036,P001,SL03,2023,05,0,0,0,0,0
100,MAT00036,P001,SL03,2023,06,10.0,0,0,0,10.0
100,MAT00036,P001,SL03,2023,07,0,0,0,0,0
100,MAT00036,P001,SL03,2023,08,0,0,0,0,0
100,MAT00036,P001,SL03,2023,09,40.0,0,0,0,40.0
100,MAT00036,P001,SL03,2023,10,0,0,0,0,0
100,MAT00036,P001,SL03,2023,11,0,0,0,0,0
100,MAT00036,P001,SL03,2023,12,0,0,0,0,0
100,MAT00036,P001,SL03,2024,01,103.0,0,0,0,103.0
100,MAT00036,P001,SL03,2024,02,44.0,0,0,0,44.0
100,MAT00036,P001,SL03,2024,03,148.0,0,0,0,148.0
100,MAT00036,P001,SL03,2024,04,127.0,0,0,0,127.0
100,MAT00036,P001,SL03,2024,05,166.0,0,0,0,166.0
100,MAT00036,P001,SL03,2024,06,90.0,0,0,0,90.0
100,MAT00036,P001,SL03,2024,07,41.0,0,0,0,41.0
100,MAT00036,P001,SL03,2024,08,0,0,0,0,0
100,MAT00036,P001,SL03,2024,09,0,0,0,0,0
100,MAT00036,P001,SL03,2024,10,0,0,0,0,0
100,MAT00036,P001,SL03,2024,11,0,0,0,0,0
100,MAT00036,P001,SL03,2024,12,0,0,0,0,0
100,MAT00036,P002,SL03,2023,01,555.0,0,0,0,555.0
100,MAT00036,P002,SL03,2023,02,589.0,0,0,0,589.0
100,MAT00036,P002,SL03,2023,03,820.0,0,0,0,820.0
100,MAT00036,P002,SL03,2023,04,989.0,0,0,0,989.0
100,MAT00036,P002,SL03,2023,05,1119.0,0,0,0,1119.0
100,MAT00036,P002,SL03,2023,06,1380.0,0,0,0,1380.0
100,MAT00036,P002,SL03,2023,07,1536.0,0,0,0,1536.0
100,MAT00036,P002,SL03,2023,08,1692.0,0,0,0,1692.0
100,MAT00036,P002,SL03,2023,09,1842.0,0,0,0,1842.0
100,MAT00036,P002,SL03,2023,10,2039.0,0,0,0,2039.0
100,MAT00036,P002,SL03,2023,11,2202.0,0,0,0,2202.0
100,MAT00036,P002,SL03,2023,12,2315.0,0,0,0,2315.0
100,MAT00036,P002,SL03,2024,01,2443.0,0,0,0,2443.0
100,MAT00036,P002,SL03,2024,02,2546.0,0,0,0,2546.0
100,MAT00036,P002,SL03,2024,03,2635.0,0,0,0,2635.0
100,MAT00036,P002,SL03,2024,04,2806.0,0,0,0,2806.0
100,MAT00036,P002,SL03,2024,05,3064.0,0,0,0,3064.0
100,MAT00036,P002,SL03,2024,06,3112.0,0,0,0,3112.0
100,MAT00036,P002,SL03,2024,07,3298.0,0,0,0,3298.0
100,MAT00036,P002,SL03,2024,08,3370.0,0,0,0,3370.0
100,MAT00036,P002,SL03,2024,09,3467.0,0,0,0,3467.0
100,MAT00036,P002,SL03,2024,10,3596.0,0,0,0,3596.0
100,MAT00036,P002,SL03,2024,11,3599.0,0,0,0,3599.0
100,MAT00036,P002,SL03,2024,12,3607.0,0,0,0,3607.0
100,MAT00036,P003,SL01,2023,01,269.0,0,0,0,269.0
100,MAT00036,P003,SL01,2023,02,254.0,0,0,0,254.0
100,MAT00036,P003,SL01,2023,03,233.0,0,0,0,233.0
100,MAT00036,P003,SL01,2023,04,213.0,0,0,0,213.0
100,MAT00036,P003,SL01,2023,05,261.0,0,0,0,261.0
100,MAT00036,P003,SL01,2023,06,301.0,0,0,0,301.0
100,MAT00036,P003,SL01,2023,07,383.0,0,0,0,383.0
100,MAT00036,P003,SL01,2023,08,316.0,0,0,0,316.0
100,MAT00036,P003,SL01,2023,09,308.0,0,0,0,308.0
100,MAT00036,P003,SL01,2023,10,354.0,0,0,0,354.0
100,MAT00036,P003,SL01,2023,11,369.0,0,0,0,369.0
100,MAT00036,P003,SL01,2023,12,487.0,0,0,0,487.0
100,MAT00036,P003,SL01,2024,01,559.0,0,0,0,559.0
100,MAT00036,P003,SL01,2024,02,493.0,0,0,0,493.0
100,MAT00036,P003,SL01,2024,03,535.0,0,0,0,535.0
100,MAT00036,P003,SL01,2024,04,471.0,0,0,0,471.0
100,MAT00036,P003,SL01,2024,05,477.0,0,0,0,477.0
100,MAT00036,P003,SL01,2024,06,441.0,0,0,0,441.0
100,MAT00036,P003,SL01,2024,07,497.0,0,0,0,497.0
100,MAT00036,P003,SL01,2024,08,506.0,0,0,0,506.0
100,MAT00036,P003,SL01,2024,09,428.0,0,0,0,428.0
100,MAT00036,P003,SL01,2024,10,481.0,0,0,0,481.0
100,MAT00036,P003,SL01,2024,11,495.0,0,0,0,495.0
100,MAT00036,P003,SL01,2024,12,564.0,0,0,0,564.0
